date,BZ=F,CL=F,NG=F,SPY,XLE
2024-01-25,27.66282815597706,32.54040859693673,83.7848940664125,9.281720240612566,19.668646449000704
2024-01-26,27.102710616156404,31.678949472823604,85.46126880484736,9.323677046319432,19.855379577197315
2024-01-29,26.927417301007843,29.850974988618777,90.24509734821953,9.620646020372977,19.092292856747513
2024-01-30,25.895183645946734,29.986461085374305,107.78492543644103,9.520326033635437,19.404616524439692
2024-01-31,25.808079720340473,30.835141824306145,107.48037673467374,11.210377127274798,20.195022527918553
2024-02-01,27.497871136662898,30.663997641921497,106.16618510546157,11.418285204800858,19.17748102204587
2024-02-02,28.060268774843582,31.522485608232877,103.56001327635612,11.600763633113054,18.23754206501484
2024-02-05,27.686911063596458,30.53941356896358,102.72036693501904,11.819581878311961,18.2417871078267
2024-02-06,24.857838278700235,26.568377591470327,101.58982796428666,10.98905110770842,17.829557131639735
2024-02-07,24.104656924776556,25.722196067305276,96.127339886324,11.12377492060326,16.803110493406447
2024-02-08,25.840336132898102,27.396436374150912,95.6767953715244,11.082663338183622,16.61542193689054
2024-02-09,25.816723253406003,27.37187609321028,94.61966149705447,11.101687916687743,17.70283161039923
2024-02-12,25.693875024630287,27.296186582019473,88.07778898130316,11.134276828331918,17.68690438810981
2024-02-13,25.791509539439193,27.364179719010266,80.88303781803171,12.385485680626429,15.690270530777974
2024-02-14,26.351736311466855,28.23457695875336,81.0381620737813,12.28958109320241,15.282251552729253
2024-02-15,26.336976110521732,28.012836982187274,80.14274047522055,12.177079866971184,17.729910946359183
2024-02-16,26.154648285782823,27.963504555924683,79.98212848594818,11.881007418734958,17.78966985485728
2024-02-20,26.083627716129786,27.48065214268392,79.67319046188399,12.15621112093881,18.326915296634102
2024-02-21,26.01623455747113,27.138275267701395,94.38300258903442,12.143598737786293,19.189912942215585
2024-02-22,26.05271136043707,27.11483132926015,87.86993060506845,13.959892806403701,18.769924159237828
2024-02-23,25.580698429663247,26.938239521321844,90.01008791139319,13.918471219932748,17.538622867223484
2024-02-26,25.41838937140603,27.270425668634264,88.0178073039482,14.01921569629388,17.416030065224135
2024-02-27,25.377199036737608,27.231996440950546,85.23888413185165,13.838508594348417,17.503558857081916
2024-02-28,25.31315319631215,26.915868443496276,91.41020845658358,13.852372685088268,17.183620603466316
2024-02-29,24.729020748866308,25.19066041007753,91.30888045217517,12.13753548001129,15.664242297447517
2024-03-01,20.270493066366786,23.780032644066722,91.09304848296856,11.778199170588588,16.03658420555986
2024-03-04,19.340289967801052,23.085965513578046,92.49924152446377,11.42976427202586,16.68055111003674
2024-03-05,19.745747768040857,23.44066080540725,92.88400406897932,12.037869476275194,16.725362818393073
2024-03-06,19.904917329126924,23.6217413326646,92.18047030239607,12.095889328914975,16.724270255773494
2024-03-07,19.83341332806418,23.688879063300103,94.15152784771524,12.225516941869365,16.87593435999351
2024-03-08,17.30153643838838,21.698953179621444,93.78039642217307,12.522409761963305,16.629646097406255
2024-03-11,17.138062038465705,21.556658933235628,93.31371472984642,12.432876965244729,15.510623240592333
2024-03-12,17.16586239195689,21.645551093505045,92.48611832897976,12.884998418825575,15.331366418025471
2024-03-13,19.213412188210707,23.398863768454163,91.81270132020467,11.62195029421989,15.22221528476147
2024-03-14,19.130833048344854,23.3202110963769,91.57819428993527,11.413401540300374,15.252969768223885
2024-03-15,18.51896109053791,22.695089951304396,93.3245511882974,11.938099916533046,12.546748384495537
2024-03-18,19.347613000567048,23.22560535172147,93.6326144787575,11.866115644909422,12.792923206485673
2024-03-19,18.472112155768457,22.635737436993946,93.39586271949736,11.667009241088637,12.237318049978581
2024-03-20,19.578436508870944,24.202311394707007,82.78636303333525,11.945372702600421,11.100665410593608
2024-03-21,19.492596038472293,24.319804293797176,82.44053387719968,9.798662727470816,11.128118112509886
2024-03-22,17.10696844202775,22.053850511768346,77.89109063329698,9.867893919868068,10.702947385373994
2024-03-25,17.4652445787316,22.21305559702579,77.58229149044534,9.812684054526002,10.889683070258622
2024-03-26,17.193971306980917,21.716580245098456,77.50603926931782,9.87580231168611,11.29380574600729
2024-03-27,17.23285989158692,21.686749527124437,57.8876424342211,10.149009100981427,11.242799480747545
2024-03-28,17.97191872614906,22.756170926353576,58.738911123133,10.142425432878836,11.47657594360166
2024-04-01,17.968476587360584,21.710751041009225,60.57645581066426,9.75247427395419,11.231700995401077
2024-04-02,18.18145258746431,21.25202669180849,58.61249191441593,10.070826705826288,10.20343757703305
2024-04-03,17.540848555432184,20.818504255337125,58.11740515797366,9.251751423730106,10.192073637211784
2024-04-04,17.753033059767017,20.874584299396854,59.234391654966025,10.271670281378615,10.397302433407816
2024-04-05,17.67673458635586,20.709126895884523,55.743677125131605,10.337514444189983,10.513591392590904
2024-04-08,17.464535155218357,20.16583911132696,56.90690017132639,10.05967058609882,11.314159530354743
2024-04-09,18.288522808419668,21.18436703086003,56.15922745830645,10.043689418147178,11.253031203874334
2024-04-10,18.233092514219752,21.020753450964413,55.08617959244491,10.018442907182289,11.036816350116476
2024-04-11,17.061540597187204,20.304041556880534,58.96931109349476,10.374222492821646,10.361670140328155
2024-04-12,16.440051177514935,19.485318345128874,56.378617085945216,11.494694656873566,12.30987465276716
2024-04-15,16.563703976698598,19.493248835987163,55.83178024348315,11.812367617925375,13.020648615371963
2024-04-16,15.565817087764447,18.31098990698152,55.54758254163169,11.569365290332714,13.37527200761574
2024-04-17,19.204443063831793,21.467659678190323,55.057711336681216,11.437239432166555,12.96718479506979
2024-04-18,18.232573138984307,19.973244487753973,54.96975473995405,10.713564273591468,13.023157002468588
2024-04-19,18.209307811913103,19.784157083855273,54.83418436894273,10.769963867299785,13.500146386723506
2024-04-22,18.18358728205674,19.708060923293818,54.87963100249438,11.562963950511609,13.55707091177539
2024-04-23,18.27790185877393,19.002006676454215,53.68787570376896,12.570220358690499,13.342342973022186
2024-04-24,18.22211144258971,19.112410788158993,62.46106534013598,12.572409668339851,12.89368747523836
2024-04-25,18.53317767113229,19.270276264238166,53.25951658551352,12.061892543897034,12.644473398982047
2024-04-26,17.806351508999814,17.640843950282555,52.375027459287935,12.712564125446596,12.734307184592042
2024-04-29,18.434913799233435,18.257944998585334,105.98813035675123,12.83175979861485,12.692648069494414
2024-04-30,17.492706702935163,17.183199528790873,106.35284909510818,13.751734220582296,15.753320159846677
2024-05-01,24.70780100004329,20.832132434532276,106.92973786039157,13.724505758199479,16.22304448382631
2024-05-02,23.919974567410048,19.845157751894444,107.13664024508506,13.696695782026925,16.483646363345873
2024-05-03,23.692642178188102,19.708741133705292,108.2441895693391,13.923612038623375,15.787150247105231
2024-05-06,23.851451047628373,20.02381626677111,108.0613048007887,14.458153527519471,16.172329170385662
2024-05-07,23.726937795211626,19.758283369284634,108.06340262900021,14.457517849712593,16.15319602981268
2024-05-08,23.260780617199742,19.41003785501687,108.27766701183543,13.982256860031455,16.039268747702383
2024-05-09,23.34552936768773,19.2527012022155,105.62371993391444,13.874075705470007,16.994029095465223
2024-05-10,23.196949320544128,19.058876718678686,106.35318047371354,12.843202885435131,16.17997480534133
2024-05-13,23.535739111109372,19.829683626338387,105.04075844014464,11.819951987478825,15.901943951869512
2024-05-14,23.674787294030082,20.10997340322238,105.73111029344055,11.790331612196779,15.637804328729702
2024-05-15,21.749027740245076,17.84193366728918,105.2732302998296,11.95820354257799,15.632981258806012
2024-05-16,21.975769592168344,18.17522852880897,105.35458875053214,11.958191209886913,15.62539798133376
2024-05-17,22.25832632992676,18.560809347349462,105.62364389000611,11.169008768879056,15.839066969578692
2024-05-20,22.257409452401358,18.55813767031964,106.00320797646097,10.97549720084269,15.808027534123607
2024-05-21,21.349360146344416,18.388773179780546,107.58797111063893,10.460494457070435,15.702299738426074
2024-05-22,21.568178264423963,19.53585168645664,100.38056468379106,10.585378610076706,16.93073831376904
2024-05-23,20.86780117149909,19.07034056718553,105.07088936350586,10.924593453009253,16.909824683474174
2024-05-24,21.15178588206653,19.656933973376567,107.76410850778622,10.717653045145282,16.797063347395433
2024-05-28,23.384753300976595,22.037150335874152,63.633488271770986,10.713215039462092,17.090926434482085
2024-05-29,23.41593047998799,22.000386810031834,65.16961126389747,9.108612013835236,14.88830697431586
2024-05-30,16.820262426647258,18.889198589358955,63.576268698994596,9.45797665523394,13.936116882808438
2024-05-31,16.7772978882908,19.301693233056483,62.01304564813537,9.433725091141943,16.49673459341842
2024-06-03,21.611390052817306,22.737591857768013,63.25033900080612,8.632644754056717,19.005887763937952
2024-06-04,21.610556368168517,22.86891501284676,68.42897670370922,7.993787231360454,18.944150265149727
2024-06-05,22.256536173502163,23.4397108010058,71.32640640092269,8.856173923539359,18.95151527818464
2024-06-06,23.38726827711982,24.538817417641138,70.97277008467239,8.85900926422675,19.112929377394707
2024-06-07,23.28945750634509,24.463480522676004,69.97313024290159,8.778164638249862,18.29999836276034
2024-06-10,24.903578362418184,26.547219237311587,69.1209267795774,8.800338653753338,18.58153307776051
2024-06-11,24.798830910692214,26.235413618439768,71.06439253902144,8.79334711974006,18.578160916075742
2024-06-12,24.64012388318319,25.906362621717825,71.81197376364098,9.050805312352182,18.817068759573168
2024-06-13,24.59728440298366,25.764369654503806,73.04593763372606,8.131223623047266,18.894213951414198
2024-06-14,24.493797781679728,25.619777601375315,73.74458599302221,8.04439780716431,18.966408604904306
2024-06-17,25.336169174446287,26.7975141089165,73.13317264536381,8.382134598573131,18.019944037671106
2024-06-18,25.679581845351656,27.285363276066928,72.81551990160331,8.38559406969814,18.18865801067005
2024-06-20,25.3679388123277,27.196205602477043,75.20419700518077,8.52557174537798,19.691356081267582
2024-06-21,25.013579020115305,26.79575896070227,71.71944779998388,8.65827157039518,18.67909147647442
2024-06-24,24.906470137931084,26.63791747832262,68.95479074413873,8.227792272000253,19.501462036978065
2024-06-25,25.29634179488591,26.844038309786544,66.44261933324275,8.06031143003178,19.51186580592978
2024-06-26,23.705976331699866,25.159543687336672,68.31129725210086,8.055915987567898,19.430842396668773
2024-06-27,23.910689069363652,25.178464865475952,67.04088754636456,7.408279653356281,18.408519980292862
2024-06-28,22.395501619942657,24.295250531105328,67.38658522576372,7.0490962407900275,18.431314958580895
2024-07-01,22.295055199857085,24.691347722323822,69.52836484394372,6.536743276888422,15.971210976842395
2024-07-02,15.818806075787094,20.16856782953797,65.08028897325369,6.765532666163447,12.920974266649552
2024-07-03,14.923800048050367,19.063064506564196,61.607569468038484,6.812978229502498,12.456093863593539
2024-07-05,15.70086205609724,19.747958235129637,57.33003226554392,5.9438746221107435,13.775774185661371
2024-07-08,15.595428036827542,19.773772519062447,57.12645585052441,5.909667612553141,13.80979264420171
2024-07-09,16.48934053411789,20.48021534151543,54.87292052843862,5.806787298060617,14.080027921071785
2024-07-10,14.308034077139029,18.267152355425004,54.84454762750887,6.442361356562394,14.021159187612046
2024-07-11,14.31101315814628,18.30728826430822,44.299561897512,7.527649338711065,14.549469901208523
2024-07-12,14.290027762128238,18.428198367952895,46.539434301755925,7.340353724793519,14.013902085255372
2024-07-15,14.346179051255135,18.550994712944995,51.058115076788226,7.349134187884901,14.41905381279556
2024-07-16,15.221184441469838,19.375132429229733,51.88056958258623,7.482017409031895,14.020012873534768
2024-07-17,14.667421056314955,19.678822398765586,55.3281894585424,9.06349195487674,14.275387951707422
2024-07-18,13.931239610301787,18.9946525890675,55.44451337765071,9.533679341800875,14.268858342108107
2024-07-19,17.19752651931246,22.175921015159524,53.32963177634016,9.801581406071087,13.76561309494336
2024-07-22,17.14687113526082,21.365429235844893,58.79903241002297,10.255165975430241,13.801511610852064
2024-07-23,17.471008405433647,24.189654610967725,56.37676269829759,10.181050677266548,13.727117760443111
2024-07-24,17.613929958867093,24.344341932639722,56.77368156387569,13.128821041804487,13.690086443782315
2024-07-25,17.89799423135468,24.63170506924268,56.05611201768112,13.227683967363332,14.613432541782426
2024-07-26,17.573603632527007,24.607133191772135,54.64119121047861,13.865466308203661,14.628303170331902
2024-07-29,18.162817383689248,25.155136889556758,55.768171102703334,13.794058947203114,14.945561130591628
2024-07-30,18.376482256579717,23.42724855978438,70.8882920309316,13.89043068338028,15.910425072266982
2024-07-31,21.484554943641925,28.927727285365552,71.9330287304123,14.901751174319056,15.937923070313854
2024-08-01,20.992994672217925,28.940532906231976,72.49488927885345,15.643968071283872,18.65244371388731
2024-08-02,23.433292937731995,31.081151574663384,71.56675724128,16.66323366117531,20.05158587157326
2024-08-05,23.403625827563147,31.05411408218133,70.83872462790673,19.19074668376459,21.36041337168734
2024-08-06,23.417679222209216,31.159783889405734,72.53165561830477,19.660832482285805,21.356152780709138
2024-08-07,25.408585307699717,32.97109933053674,75.34316011735243,19.085778105872166,21.247368802803713
2024-08-08,25.798428893801212,33.31936897529997,74.95814498096097,21.24223220278372,22.38002292953921
2024-08-09,26.037463955639573,33.60182334590737,74.27445274911437,21.150858267225946,22.374758384781813
2024-08-12,29.052377482853014,37.21071385277042,69.87025906130448,21.09391146897788,21.71071257023405
2024-08-13,29.480776789772577,37.64218501460772,70.06906901096261,21.963257549501094,21.816240987378475
2024-08-14,28.89357735940437,36.63112373139013,65.84945063025931,21.555583566559054,21.570469962248602
2024-08-15,29.66668399557507,37.22324108373181,64.37430067059996,22.338243974610364,22.098649076066575
2024-08-16,28.4836222062355,36.09970621968831,65.64050317611793,22.203201819975067,21.81284211516535
2024-08-19,29.70176714913758,37.42269101440889,65.08015747807393,22.161228389644812,21.880411585575178
2024-08-20,29.264622554839548,35.46267760796357,64.51592755756434,22.16196322869426,23.14610108488731
2024-08-21,29.29604915157765,36.48283600538322,63.47564592299768,20.40533680196038,23.161325510172183
2024-08-22,29.787156713437447,36.822456622809135,65.55542390251078,20.547230835452993,22.21427552771137
2024-08-23,30.832164471101926,37.874963234050306,65.48385545617478,20.513025760522304,22.922032248702344
2024-08-26,32.198752832471946,39.398593088343425,64.02577405737424,20.5610679396971,22.987197338622007
2024-08-27,32.896847985419974,40.09126982860272,48.857263867969806,20.413543867575164,22.444632085049342
2024-08-28,31.68354235107817,37.18193736589304,47.20484103126951,19.843279365873656,22.41897351337431
2024-08-29,31.826582614145117,37.18757384197793,59.656154998069496,19.051982396096022,20.98424053235526
2024-08-30,29.679489188144526,36.51880091082009,59.72354875816179,17.689012442509707,18.619666905632403
2024-09-03,37.68138936539676,39.64967693681427,60.336446227115026,15.798173365258686,19.114693018650424
2024-09-04,37.919965937122804,39.93373278988588,60.48697120352692,15.74416318009698,19.777959303188272
2024-09-05,36.63101799520366,38.32086793732707,60.49411769214428,15.476875622364602,19.94296024964402
2024-09-06,36.8236038272481,38.266311145071555,60.514617060667,15.062212360297409,18.677027625626096
2024-09-09,37.05209012260634,38.676828335138595,63.05148309495486,15.45645049660935,18.899991384035378
2024-09-10,35.83675671436695,36.63177943613623,63.40153087653342,15.491106240360061,19.522455603924822
2024-09-11,36.98603579380212,38.16670838063846,63.14220492682472,14.840423316023674,19.50358238066522
2024-09-12,38.018907750312444,39.57941083604236,63.49620872101087,15.050163931110061,19.71652344156061
2024-09-13,37.20997283511559,38.834635022342624,63.98781558434482,13.955417846121101,19.226395208394052
2024-09-16,37.74843648952577,39.65191394953689,63.087274315938515,13.94785582410556,19.874747738394777
2024-09-17,37.363181439682045,39.03980519731271,61.27550344759145,13.558319001212693,20.413645458784234
2024-09-18,37.34295896409176,39.03585805843372,61.30324277499446,13.592424211099674,18.254511613774987
2024-09-19,37.58860239429113,38.126738547552044,61.76330569685309,14.818217868882241,18.7639494628417
2024-09-20,37.14220424436768,37.727688260485095,58.24711032083092,14.61506660212844,18.758761916716463
2024-09-23,36.00867101647934,37.17927611839381,61.7417081398282,14.191938398364881,17.98372584688724
2024-09-24,34.64562579637566,35.299943563826695,60.93198128781449,14.162649324984642,17.62801879905879
2024-09-25,34.62075511282957,35.43882675606324,59.337000715832254,14.205932579451307,18.601795996007453
2024-09-26,35.37568228778578,36.41933035777256,60.756958604638314,14.026714359486277,19.60610224237771
2024-09-27,34.72173681843711,35.6860923921761,63.999019081467345,14.054616436100526,20.52206335031436
2024-09-30,34.55348395789203,34.364571433958865,63.62295664351518,13.752617247204252,20.675381096809115
2024-10-01,27.996774048530927,32.25824286305654,63.8465232385079,11.826709549670902,20.56039242886372
2024-10-02,27.51929802942047,31.716753995069887,62.40593642454421,11.760698118374524,20.103584364395715
2024-10-03,32.61298669144982,36.440947672327326,61.24871801800994,11.734974086540666,20.532019248781253
2024-10-04,31.143836974328654,35.27161284482336,64.13782419843966,9.759470914050313,19.794063051660295
2024-10-07,33.11345397178382,36.92657466575651,63.19657895090495,10.129009645225038,19.76009780859884
2024-10-08,34.86686193887972,37.504297658970806,63.18369572140371,10.447210785418623,21.2182011166129
2024-10-09,34.71866916537784,37.06012051674739,64.51475059318116,10.169372468712137,20.688781476728526
2024-10-10,36.248949352079066,38.0440663499296,63.56121935604641,9.960047078119413,20.63519989952392
2024-10-11,36.231902185590116,38.017617898351595,63.231808157224066,10.001403733339886,20.641392144554146
2024-10-14,37.05494990409198,38.76662747902305,66.05543870273804,10.27328302773677,20.513632352369996
2024-10-15,40.09580061067487,41.824013896205656,65.4556789845941,10.825466625192384,23.737897612077223
2024-10-16,40.0946911612821,41.81124756356741,68.1378166354957,10.737503479989629,23.77030845904227
2024-10-17,39.66260222536733,41.48352968144267,67.56298793263518,9.115813460374417,23.48281908785504
2024-10-18,40.181884103226054,42.08280088638224,67.50356621409274,8.901775575804255,23.505552256114942
2024-10-21,40.548221650757796,42.012925470373546,62.13328430023659,8.95722889585008,23.516590844131834
2024-10-22,40.95543358526538,42.293916354227065,61.770990851342255,8.956046705793048,23.494277947854666
2024-10-23,40.409931046232266,41.72291135808291,60.524855281673375,9.605399240196748,22.362076682927505
2024-10-24,39.34047492958504,40.36532138223766,66.84113377323483,9.54553192676634,20.934243825418015
2024-10-25,39.98566004410662,40.98538004226218,49.138749425497814,9.521773399942868,19.862669794554183
2024-10-28,45.978424600038814,46.90720504978631,58.71345483418742,9.48474325515524,19.94068518514621
2024-10-29,45.04923787264962,46.00564168980028,59.497054594908604,8.783817874660485,18.941931447141524
2024-10-30,45.650541798634606,46.657958233645175,98.94874860156251,8.906522373170532,18.519071199447968
2024-10-31,41.71040030807342,42.63863491733187,99.85685214443835,11.506711256923234,17.369156804505977
2024-11-01,41.60629422339603,42.47482588291812,99.08595190584086,11.125768411090158,16.898259226220482
2024-11-04,40.49087922051549,41.493465537284,99.40563835720904,10.654132465616268,18.2617576868249
2024-11-05,37.268979678073904,38.40685861479025,100.51753091854347,10.993405230942614,16.129381948060846
2024-11-06,37.27661917368518,38.40297592337554,100.4484503443781,13.885003336575908,20.974329441103162
2024-11-07,34.794068193763046,36.16443094336845,100.77432430831259,14.022640537360875,20.957170902472598
2024-11-08,35.58760989320489,37.26174069170227,100.6346822975945,13.967688049231272,20.97483642281621
