date,XLE/SPY
2021-09-28,0.06097251595590445
2021-09-29,0.06087006318743573
2021-09-30,0.06069114784747043
2021-10-01,0.06199336929278266
2021-10-04,0.06382978647663522
2021-10-05,0.06354190734226425
2021-10-06,0.06261209456056617
2021-10-07,0.06255414285546324
2021-10-08,0.06459827523335292
2021-10-11,0.06482780866112577
2021-10-12,0.06504543204029034
2021-10-13,0.0647548158910203
2021-10-14,0.06446327597407973
2021-10-15,0.06429004245507337
2021-10-18,0.06414499275327801
2021-10-19,0.06437510936864697
2021-10-20,0.06464269269579538
2021-10-21,0.06328402335911079
2021-10-22,0.06394553472303978
2021-10-25,0.06453737329895733
2021-10-26,0.0648521805618498
2021-10-27,0.06326827148718098
2021-10-28,0.06311092419013425
2021-10-29,0.06256940797028102
2021-11-01,0.06353795104623403
2021-11-02,0.06268672939232622
2021-11-03,0.06178989515656906
2021-11-04,0.061585742295587755
2021-11-05,0.062173178316567976
2021-11-08,0.06268526414792028
2021-11-09,0.06314989747378863
2021-11-10,0.06197964046630111
2021-11-11,0.062196778568403964
2021-11-12,0.06158109935386488
2021-11-15,0.062073465212519684
2021-11-16,0.061924649551512945
2021-11-17,0.061124874771936295
2021-11-18,0.060556062055937346
2021-11-19,0.05829725144598736
2021-11-22,0.059499110847658555
2021-11-23,0.06124650053938135
2021-11-24,0.061679873408998845
2021-11-26,0.06054862156919941
2021-11-29,0.060159277649066645
2021-11-30,0.059915269607892396
2021-12-01,0.0599445042414353
2021-12-02,0.06075645230947814
2021-12-03,0.06080454959718777
2021-12-06,0.06098650585477321
2021-12-07,0.06114931302538438
2021-12-08,0.06097716781113004
2021-12-09,0.060919908814380815
2021-12-10,0.060797895723675166
2021-12-13,0.059637354150807856
2021-12-14,0.05980231345062825
2021-12-15,0.05859541097599118
2021-12-16,0.05949190539989377
2021-12-17,0.05911453183418696
2021-12-20,0.05825530467439164
2021-12-21,0.05886926180755328
2021-12-22,0.058660649837986495
2021-12-23,0.05832979261989514
2021-12-27,0.058772993050131034
2021-12-28,0.058779124234388726
2021-12-29,0.05832704980453552
2021-12-30,0.05813172062393116
2021-12-31,0.058425973764623086
2022-01-03,0.05988989370560805
2022-01-04,0.061983040808498875
2022-01-05,0.063185872592403
2022-01-06,0.06465572296216547
2022-01-07,0.06580274264041448
2022-01-10,0.06568065158971201
2022-01-11,0.06730175576608444
2022-01-12,0.06724767520671218
2022-01-13,0.06784276467066565
2022-01-14,0.06940738720818863
2022-01-18,0.07094350153199595
2022-01-19,0.07116768461733017
2022-01-20,0.07130386019526878
2022-01-21,0.07129320881825459
2022-01-24,0.07146916998833736
2022-01-25,0.07516053740775697
2022-01-26,0.0752226639596265
2022-01-27,0.07641916931948715
2022-01-28,0.07425047566541713
2022-01-31,0.0732590936324817
2022-02-01,0.07536151319481808
2022-02-02,0.0748770055206555
2022-02-03,0.07595162943433353
2022-02-04,0.07677735642013786
2022-02-07,0.07800831424193644
2022-02-08,0.07570851821708693
2022-02-09,0.07523932026521492
2022-02-10,0.07613727082441606
2022-02-11,0.07992780845940964
2022-02-14,0.07829939606446826
2022-02-15,0.07624971738232929
2022-02-16,0.07678011743595767
2022-02-17,0.07833020821303122
2022-02-18,0.07835709339525636
2022-02-22,0.07792675909250753
2022-02-23,0.08015167369690776
2022-02-24,0.07834462120366803
2022-02-25,0.07867503969550882
2022-02-28,0.08082358179896239
2022-03-01,0.08289920356064426
2022-03-02,0.08326291503528523
2022-03-03,0.08390902685338206
2022-03-04,0.08703750956741615
2022-03-07,0.09100445565525081
2022-03-08,0.09314114224087369
2022-03-09,0.08793663873666753
2022-03-10,0.09103835576331276
2022-03-11,0.09147284635202087
2022-03-14,0.08938849286781513
2022-03-15,0.08426214589474247
2022-03-16,0.08205545964957116
2022-03-17,0.08383022617754589
2022-03-18,0.08310087181607671
2022-03-21,0.08565673703722321
2022-03-22,0.08404323974106996
2022-03-23,0.08660433174960071
2022-03-24,0.08552908969020821
2022-03-25,0.0869800521055167
2022-03-28,0.08422715276574293
2022-03-29,0.0829812593435497
2022-03-30,0.08446696730061881
2022-03-31,0.08462492246275848
2022-04-01,0.08507020585753942
2022-04-04,0.08445709908499371
2022-04-05,0.08419617004833296
2022-04-06,0.08555048307539445
2022-04-07,0.08623571475444729
2022-04-08,0.08884643461116186
2022-04-11,0.08767502845414445
2022-04-12,0.08946131173431458
2022-04-13,0.08976787888408827
2022-04-14,0.0911966889554169
2022-04-18,0.09249491565318257
2022-04-19,0.09028401836622753
2022-04-20,0.09069955669873239
2022-04-21,0.08915445492133046
2022-04-22,0.08942821732692695
2022-04-25,0.08597232109639084
2022-04-26,0.08865657017190982
2022-04-27,0.08970211443591114
2022-04-28,0.09014515520158463
2022-04-29,0.0912014581624744
2022-05-02,0.09210335414298126
2022-05-03,0.09425284228749174
2022-05-04,0.09526639685028662
2022-05-05,0.09729102380092342
2022-05-06,0.10079253039720408
2022-05-09,0.09551196096337655
2022-05-10,0.09615625636356392
2022-05-11,0.09901973110031428
2022-05-12,0.09954376476962822
2022-05-13,0.10054266470904036
2022-05-16,0.10361419233297806
2022-05-17,0.10270131421699677
2022-05-18,0.1042719393093772
2022-05-19,0.10452934827111326
2022-05-20,0.10493287942192754
2022-05-23,0.10572659158752218
2022-05-24,0.10694609772628595
2022-05-25,0.10819890646047699
2022-05-26,0.10725124344957436
2022-05-27,0.1065958636725743
2022-05-31,0.10558690152680271
2022-06-01,0.10818135640387455
2022-06-02,0.10582428093338352
2022-06-03,0.10901495624443647
2022-06-06,0.10856261906164692
2022-06-07,0.11074229565833231
2022-06-08,0.11220271205846563
2022-06-09,0.11239537329982562
2022-06-10,0.11378912501606908
2022-06-13,0.11210666910807292
2022-06-14,0.11265947918254976
2022-06-15,0.10862341060321626
2022-06-16,0.1060139085747779
2022-06-17,0.1004345935688368
2022-06-21,0.10190097974873505
2022-06-22,0.09799940487505227
2022-06-23,0.09345078045602816
2022-06-24,0.09176322652050231
2022-06-27,0.09481716350892701
2022-06-28,0.09940890781382297
2022-06-29,0.0960325021758438
2022-06-30,0.09477800150593833
2022-07-01,0.09518938685634036
2022-07-05,0.09123991845679932
2022-07-06,0.08938030285222501
2022-07-07,0.09123628517300225
2022-07-08,0.0912727950408682
2022-07-11,0.09144261852774274
2022-07-12,0.09046031556761952
2022-07-13,0.09079270827786617
2022-07-14,0.08929374349681488
2022-07-15,0.08904784808802578
2022-07-18,0.09184448412071264
2022-07-19,0.09218140785720882
2022-07-20,0.09248422964661777
2022-07-21,0.08994708534139258
2022-07-22,0.09004277782957289
2022-07-25,0.09323255147068693
2022-07-26,0.09349176699183148
2022-07-27,0.09318272026642156
2022-07-28,0.09254562305324278
2022-07-29,0.09517221295150076
2022-08-01,0.09348297722061875
2022-08-02,0.09388325638998722
2022-08-03,0.08978163346243322
2022-08-04,0.08651037175415022
2022-08-05,0.08837400732253589
2022-08-08,0.08893677912482037
2022-08-09,0.09085936415567875
2022-08-10,0.08963308967615137
2022-08-11,0.09271649213586865
2022-08-12,0.09186373226331032
2022-08-15,0.08970293926855157
2022-08-16,0.08931812887550858
2022-08-17,0.09070667131505693
2022-08-18,0.09287433760546605
2022-08-19,0.09411569186428317
2022-08-22,0.09593564338636067
2022-08-23,0.09963622766179553
2022-08-24,0.10053907414745064
2022-08-25,0.09990226424114815
2022-08-26,0.10219337894066484
2022-08-29,0.10442589389527172
2022-08-30,0.10200647850009331
2022-08-31,0.10185232234928054
2022-09-01,0.09903636797260269
2022-09-02,0.10192739276366772
2022-09-06,0.1013665667428695
2022-09-07,0.09842124200820057
2022-09-08,0.0982067016716602
2022-09-09,0.0991146055880792
2022-09-12,0.09986130567590416
2022-09-13,0.10176799910194012
2022-09-14,0.10424479899967928
2022-09-15,0.10272480586620891
2022-09-16,0.10172217415978908
2022-09-19,0.09990992385646062
2022-09-20,0.10036710043119021
2022-09-21,0.10065184328137822
2022-09-22,0.10114370784740165
2022-09-23,0.09577388370526431
2022-09-26,0.09435645530005336
2022-09-27,0.09565743258972947
2022-09-28,0.09796777415229567
2022-09-29,0.10005788026702439
2022-09-30,0.10081751234655556
2022-10-03,0.103775128035484
2022-10-04,0.10498187733688936
2022-10-05,0.10740141715058935
2022-10-06,0.11045016042988896
2022-10-07,0.112737397840477
2022-10-10,0.11127160323247975
2022-10-11,0.11108627149128883
2022-10-12,0.11235136203608465
2022-10-13,0.11393010234650214
2022-10-14,0.11223890289295338
2022-10-17,0.11079002938279815
2022-10-18,0.11045994231813537
2022-10-19,0.11453189099336414
2022-10-20,0.11560985881204351
2022-10-21,0.11612653065883609
2022-10-24,0.11526380745838116
2022-10-25,0.11356904974439587
2022-10-26,0.11598869862201172
2022-10-27,0.11703247522223788
2022-10-28,0.1147113291354077
2022-10-31,0.11651692342411643
2022-11-01,0.11816031070279559
2022-11-02,0.1182810060291084
2022-11-03,0.12172178285955318
2022-11-04,0.12145608700189593
2022-11-07,0.12237135791049814
2022-11-08,0.12183246312965273
2022-11-09,0.11831448644038432
2022-11-10,0.11464693739415806
2022-11-11,0.11684775158871208
2022-11-14,0.11781230970924267
2022-11-15,0.1180456274142806
2022-11-16,0.1165254783376521
2022-11-17,0.11713677315617284
2022-11-18,0.115685677266689
2022-11-21,0.11453660790762514
2022-11-22,0.11655414183981393
2022-11-23,0.11456935043941534
2022-11-25,0.11417245272877584
2022-11-28,0.11284129934536477
2022-11-29,0.11474330696939368
2022-11-30,0.1117911145548519
2022-12-01,0.1115052253242708
2022-12-02,0.11097048087515875
2022-12-05,0.10964988870657139
2022-12-06,0.10832085240310729
2022-12-07,0.10825109618695611
2022-12-08,0.1069301432872109
2022-12-09,0.10511594863940006
2022-12-12,0.10634164165671087
2022-12-13,0.1075453377390238
2022-12-14,0.10757386281714232
2022-12-15,0.10960398659209755
2022-12-16,0.11005296922340338
2022-12-19,0.10984948197128366
2022-12-20,0.11135491419688064
2022-12-21,0.11179866679677639
2022-12-22,0.110803218212947
2022-12-23,0.11368206200668757
2022-12-27,0.11535133622426179
2022-12-28,0.11418785616567935
2022-12-29,0.11334237118651647
2022-12-30,0.11436080184074232
2023-01-03,0.11081350756608654
2023-01-04,0.10995152861444346
2023-01-05,0.11325056565872374
2023-01-06,0.11281179214106282
2023-01-09,0.11247615543649753
2023-01-10,0.11248656583473486
2023-01-11,0.111422939216609
2023-01-12,0.11313482671841084
2023-01-13,0.11286072389992745
2023-01-17,0.11330668712987069
2023-01-18,0.11301693538932227
2023-01-19,0.11526090078363836
2023-01-20,0.11427705648295786
2023-01-23,0.11307190845655997
2023-01-24,0.11275611849970647
2023-01-25,0.11272636538051231
2023-01-26,0.11502161903687655
2023-01-27,0.11244084623843459
2023-01-30,0.11126089044228206
2023-01-31,0.1106204461161075
2023-02-01,0.107302831404342
2023-02-02,0.10335189041964929
2023-02-03,0.10423183922894548
2023-02-06,0.10439694812294512
2023-02-07,0.1063970687572005
2023-02-08,0.10661146823329269
2023-02-09,0.10662261212449471
2023-02-10,0.11054062983451446
2023-02-13,0.10897949069063403
2023-02-14,0.10906601267562176
2023-02-15,0.10686506716366033
2023-02-16,0.10729156568077527
2023-02-17,0.10372979894636951
2023-02-21,0.1053271197803291
2023-02-22,0.10476991060587276
2023-02-23,0.10578794472651669
2023-02-24,0.1067914660417074
2023-02-27,0.1067432697014007
2023-02-28,0.10559985915675188
2023-03-01,0.10809646659719023
2023-03-02,0.10820491800889237
2023-03-03,0.1079442856195833
2023-03-06,0.10791900856464469
2023-03-07,0.10769076398617648
2023-03-08,0.10641231157641431
2023-03-09,0.10688016839069107
2023-03-10,0.10705863604117162
2023-03-13,0.10503165874162024
2023-03-14,0.10434482642032394
2023-03-15,0.09936292752380912
2023-03-16,0.09870995410382893
2023-03-17,0.09868202152373953
2023-03-20,0.09866917112228174
2023-03-21,0.1007620749688463
2023-03-22,0.1003289934514572
2023-03-23,0.09867232200829051
2023-03-24,0.09840808514169101
2023-03-27,0.10031779491423459
2023-03-28,0.10209807574947229
2023-03-29,0.10203064691713917
2023-03-30,0.10188258564387248
2023-03-31,0.10116270410525854
2023-04-03,0.10534128149318171
2023-04-04,0.10400812311038683
2023-04-05,0.1058513243662867
2023-04-06,0.10383929574269382
2023-04-10,0.1045628850924967
2023-04-11,0.10552328536937167
2023-04-12,0.10602867463287287
2023-04-13,0.1052917979995697
2023-04-14,0.10574359351703812
2023-04-17,0.10412136594655874
2023-04-18,0.10446392252818552
2023-04-19,0.10411937365793844
2023-04-20,0.10376809063753197
2023-04-21,0.10308102964617526
2023-04-24,0.10454886673086282
2023-04-25,0.10424055169121633
2023-04-26,0.1032866774721458
2023-04-27,0.1016342972850596
2023-04-28,0.10233693019557867
2023-05-01,0.10128516304146648
2023-05-02,0.09798218631812072
2023-05-03,0.09679672563924649
2023-05-04,0.09640115477616325
2023-05-05,0.09721784941417315
2023-05-08,0.09719194317877324
2023-05-09,0.09765653951615381
2023-05-10,0.09610027528281705
2023-05-11,0.09511561958243205
2023-05-12,0.0953861820521583
2023-05-15,0.09554247633578039
2023-05-16,0.0938208450419666
2023-05-17,0.09447775571194929
2023-05-18,0.09425613232383093
2023-05-19,0.0951220681269109
2023-05-22,0.09468945765224304
2023-05-23,0.09679055805624937
2023-05-24,0.09792259949577588
2023-05-25,0.09535753405894982
2023-05-26,0.09376934277347262
2023-05-30,0.09276976586630106
2023-05-31,0.09164771475307419
2023-06-01,0.09191124125121054
2023-06-02,0.0933585705490404
2023-06-05,0.09291735145438658
2023-06-06,0.09346307778007594
2023-06-07,0.09627241777496046
2023-06-08,0.09528580832005616
2023-06-09,0.09459176899946425
2023-06-12,0.09284232978148484
2023-06-13,0.09266935330285023
2023-06-14,0.09160986300386847
2023-06-15,0.09148215345708098
2023-06-16,0.09199927431689435
2023-06-20,0.08961983842255153
2023-06-21,0.09079413587345708
2023-06-22,0.08925339216251059
2023-06-23,0.08928695336701789
2023-06-26,0.0912641381818727
2023-06-27,0.09048077340861613
2023-06-28,0.09135177327689924
2023-06-29,0.09204309901902955
2023-06-30,0.09155612523965778
2023-07-03,0.09166497560086015
2023-07-05,0.09129375439551464
2023-07-06,0.08994449765627695
2023-07-07,0.09211036730625424
2023-07-10,0.09259427454256083
2023-07-11,0.09403109963776325
2023-07-12,0.09414376645164142
2023-07-13,0.09304653896747729
2023-07-14,0.09064502890129042
2023-07-17,0.09015393662478317
2023-07-18,0.09039168648471553
2023-07-19,0.09071835909829408
2023-07-20,0.09239683191656306
2023-07-21,0.09321509621966176
2023-07-24,0.09429766772338201
2023-07-25,0.09453495537145956
2023-07-26,0.09455335507771863
2023-07-27,0.09457667372217207
2023-07-28,0.09394423088418623
2023-07-31,0.09554599458711142
2023-08-01,0.09537109796625029
2023-08-02,0.09545020257819396
2023-08-03,0.09669370350232115
2023-08-04,0.09726729330574883
2023-08-07,0.09653657373129215
2023-08-08,0.09743732250500521
2023-08-09,0.09932698042821965
2023-08-10,0.09928012400302527
2023-08-11,0.10086390974658117
2023-08-14,0.09988618817859407
2023-08-15,0.09896362614055905
2023-08-16,0.09883086005645932
2023-08-17,0.10078159105075134
2023-08-18,0.10172966501557132
2023-08-21,0.10043474386079805
2023-08-22,0.09993153134165417
2023-08-23,0.09858248732004717
2023-08-24,0.09928128028951079
2023-08-25,0.09954087334917257
2023-08-28,0.09957990599902401
2023-08-29,0.09842817420077014
2023-08-30,0.09851222665382656
2023-08-31,0.09872321190610411
2023-09-01,0.10055630374428948
2023-09-05,0.1015270269829633
2023-09-06,0.10225897750725513
2023-09-07,0.1024727401574209
2023-09-08,0.10330625485014212
2023-09-11,0.10128218738452555
2023-09-12,0.104240011427242
2023-09-13,0.10333474811430883
2023-09-14,0.10365041705189723
2023-09-15,0.10376209841614477
2023-09-18,0.10381398868036774
2023-09-19,0.10305843753388516
2023-09-20,0.10304577615693927
2023-09-21,0.10334036560254016
2023-09-22,0.10374749636681162
2023-09-25,0.10460865512186308
2023-09-26,0.1055579067240425
2023-09-27,0.10814458885826504
2023-09-28,0.10763791930958999
2023-09-29,0.10572424097806452
2023-10-02,0.1036601025532324
2023-10-03,0.104995374117396
2023-10-04,0.10096312256926011
2023-10-05,0.10037691545430286
2023-10-06,0.09979280352410738
2023-10-09,0.10246593095695468
2023-10-10,0.10206194504996027
2023-10-11,0.10033919610467239
2023-10-12,0.1010699660123724
2023-10-13,0.10381227849118264
2023-10-16,0.1034194118360525
2023-10-17,0.10450208654374384
2023-10-18,0.10687803736663677
2023-10-19,0.10763783578604215
2023-10-20,0.10714879462124337
2023-10-23,0.10559863584695571
2023-10-24,0.10333309968916922
2023-10-25,0.10464615249010434
2023-10-26,0.10509029408575161
2023-10-27,0.10303642588236654
2023-10-30,0.10215597633523676
2023-10-31,0.1018531802424155
2023-11-01,0.10054180325483766
2023-11-02,0.10163431559748878
2023-11-03,0.09970323658048674
2023-11-06,0.09834974003077741
2023-11-07,0.0958963729390175
2023-11-08,0.09462550028587764
2023-11-09,0.09508113670523125
2023-11-10,0.09465287491788976
2023-11-13,0.09542470486640942
2023-11-14,0.09444432070625752
2023-11-15,0.09406689184759615
2023-11-16,0.09211957768710477
2023-11-17,0.09393509265519442
2023-11-20,0.093349618869545
2023-11-21,0.0933439283402785
2023-11-22,0.09294097388380154
2023-11-24,0.0932681776655292
2023-11-27,0.09310640205028052
2023-11-28,0.09303629447246306
2023-11-29,0.09240887722482757
2023-11-30,0.09265995065968186
2023-12-01,0.09259420116833599
2023-12-04,0.09265584619873089
2023-12-05,0.09105343891194342
2023-12-06,0.09005849448407337
2023-12-07,0.08876546333032329
2023-12-08,0.08934159189020249
2023-12-11,0.08910366411757899
2023-12-12,0.08748114186636193
2023-12-13,0.08749203170143963
2023-12-14,0.08977563848919468
2023-12-15,0.08980888230415426
2023-12-18,0.08917939708821815
2023-12-19,0.08970390352373142
2023-12-20,0.09012087276908727
2023-12-21,0.08962344105020234
2023-12-22,0.08970759469228017
2023-12-26,0.09009776115242178
2023-12-27,0.0895364211478211
2023-12-28,0.08813904041298376
2023-12-29,0.0881950692900745
2024-01-02,0.08964349831593199
2024-01-03,0.09185349642358
2024-01-04,0.09053458400892747
2024-01-05,0.09048555081546407
2024-01-08,0.08817951524634647
2024-01-09,0.08689963678750137
2024-01-10,0.08556110822303242
2024-01-11,0.08581925169374638
2024-01-12,0.08672484851006891
2024-01-16,0.08497041703951792
2024-01-17,0.08473607261153222
2024-01-18,0.08385276217744196
2024-01-19,0.08308977404605919
2024-01-22,0.08322473801721911
2024-01-23,0.08315802687984032
2024-01-24,0.08425183712809473
2024-01-25,0.08568120552281681
2024-01-26,0.08642621136927384
2024-01-29,0.0856250118415809
2024-01-30,0.0865774383910363
2024-01-31,0.0863672163049614
2024-02-01,0.08524120957153994
2024-02-02,0.08447455811862328
2024-02-05,0.08457009402425471
2024-02-06,0.08459856671545352
2024-02-07,0.08406946293290649
2024-02-08,0.08489524739802619
2024-02-09,0.0831105302569115
2024-02-12,0.0840652336518395
2024-02-13,0.08437904744116016
2024-02-14,0.0835389231482471
2024-02-15,0.08527718679011571
2024-02-16,0.08565393888200008
2024-02-20,0.08534302203143515
2024-02-21,0.08686470378504271
2024-02-22,0.08525123032443042
2024-02-23,0.08463128684786442
2024-02-26,0.0852388424682816
2024-02-27,0.08471583910066785
2024-02-28,0.08466005567019556
2024-02-29,0.08477011658222096
2024-03-01,0.08495661844391228
2024-03-04,0.08414015336587509
2024-03-05,0.08562048949912011
2024-03-06,0.08545365644588723
2024-03-07,0.085332453747027
2024-03-08,0.08615062725574205
2024-03-11,0.08711469453502683
2024-03-12,0.08605208928295566
2024-03-13,0.08756323598369084
2024-03-14,0.08863967254245347
2024-03-15,0.08979463739881023
2024-03-18,0.08885466013416167
2024-03-19,0.0893719303268294
2024-03-20,0.08842799579808676
2024-03-21,0.08866334384286545
2024-03-22,0.0886398933544743
2024-03-25,0.0897127562497123
2024-03-26,0.08918486666698823
2024-03-27,0.08926353248167761
2024-03-28,0.09024604961109006
2024-04-01,0.09107362255056038
2024-04-02,0.09293809021048328
2024-04-03,0.09347144211178056
2024-04-04,0.09456799221378566
2024-04-05,0.09459329438564382
2024-04-08,0.09394278665651297
2024-04-09,0.0938631253262164
2024-04-10,0.09510425760939066
2024-04-11,0.09432432550260919
2024-04-12,0.09408828041977035
2024-04-15,0.09438993066953308
2024-04-16,0.09373820999218711
2024-04-17,0.09402657032163471
2024-04-18,0.09393017136629764
2024-04-19,0.09589829602383373
2024-04-22,0.09564355649602362
2024-04-23,0.09504598428439764
2024-04-24,0.09516036657805634
2024-04-25,0.09596019695290925
2024-04-26,0.09418407510352655
2024-04-29,0.0944888835147041
2024-04-30,0.09315111617623108
2024-05-01,0.09196562172146464
2024-05-02,0.09163811831209992
2024-05-03,0.09052592281068507
2024-05-06,0.09030722044340374
2024-05-07,0.09012066021214656
2024-05-08,0.09000560532361472
2024-05-09,0.09069150621328453
2024-05-10,0.09007564414504204
2024-05-13,0.08982358435772361
2024-05-14,0.08952799458626431
2024-05-15,0.08863112845792517
2024-05-16,0.08856797092191843
2024-05-17,0.08967796477010975
2024-05-20,0.08898992262424228
2024-05-21,0.08833935546661868
2024-05-22,0.0868957956901115
2024-05-23,0.08673662831023395
2024-05-24,0.0862892889895433
2024-05-28,0.08711613407067205
2024-05-29,0.08618133863642745
2024-05-30,0.08700561124968788
2024-05-31,0.0883630068179477
2024-06-03,0.08597954171593442
2024-06-04,0.08506027451091827
2024-06-05,0.08405184518140513
2024-06-06,0.08449295160692472
2024-06-07,0.0842587182057372
2024-06-10,0.0846339121034911
2024-06-11,0.08426296285181888
2024-06-12,0.08268065526207258
2024-06-13,0.08175868278383315
2024-06-14,0.08110099502884771
2024-06-17,0.08067081025595943
2024-06-18,0.08080366184237174
2024-06-20,0.08251370808324168
2024-06-21,0.0824135446459757
2024-06-24,0.08409183073084299
2024-06-25,0.08396196519462566
2024-06-26,0.08303238686381947
2024-06-27,0.08309387764996382
2024-06-28,0.08374371249929906
2024-07-01,0.083617552771725
2024-07-02,0.08299484128925244
2024-07-03,0.08298878897139286
2024-07-05,0.08122385339546014
2024-07-08,0.08063499345109779
2024-07-09,0.07984599417672215
2024-07-10,0.07959808972098262
2024-07-11,0.0811260099954285
2024-07-12,0.0808228702491456
2024-07-15,0.08182109112197379
2024-07-16,0.08170166540856255
2024-07-17,0.08368944662985532
2024-07-18,0.08449137256881199
2024-07-19,0.08412721942994571
2024-07-22,0.08274587296060715
2024-07-23,0.08155765561440084
2024-07-24,0.08345804888676779
2024-07-25,0.08534388858841697
2024-07-26,0.0846649787194209
2024-07-29,0.08389015335872618
2024-07-30,0.08562730599153526
2024-07-31,0.08461175314320363
2024-08-01,0.08355278561341337
2024-08-02,0.08294238832422368
2024-08-05,0.08354593928289059
2024-08-06,0.08329024158769249
2024-08-07,0.08418810622843173
2024-08-08,0.08405728350147283
2024-08-09,0.08387587506361288
2024-08-12,0.08424437450383972
2024-08-13,0.08207881979550677
2024-08-14,0.08229885057471265
2024-08-15,0.0818793267537744
2024-08-16,0.08160596202411081
2024-08-19,0.08137810637334832
2024-08-20,0.07936280505423957
2024-08-21,0.07922478916622157
2024-08-22,0.08005825235474003
2024-08-23,0.08039955046385763
2024-08-26,0.08131386126857221
2024-08-27,0.08044554354558872
2024-08-28,0.08039584327946941
2024-08-29,0.08143638078068598
2024-08-30,0.08096792503313091
2024-09-03,0.08061331634988815
2024-09-04,0.07966239843399048
2024-09-05,0.0792380058546488
2024-09-06,0.07958583580191608
2024-09-09,0.07927197663951074
2024-09-10,0.07757065799168648
2024-09-11,0.07607048904637877
2024-09-12,0.07611475479990407
2024-09-13,0.0761463273346183
2024-09-16,0.07690462259630165
2024-09-17,0.07791215721178377
2024-09-18,0.078295332952525
2024-09-19,0.07790115426765079
2024-09-20,0.07809942994828901
2024-09-23,0.07822072903623335
