date,BZ=F,CL=F,NG=F,SPY,XLE
2023-11-28,131.42397152020132,130.28133277779028,107.7658374365036,111.95245818364681,172.36815409046466
2023-11-29,133.7087633690865,132.75362077526353,111.66865760270919,111.87370847015276,171.08530971053665
2023-11-30,133.2743359572803,129.51406156563496,111.58901383103156,112.31420670064985,172.22561755217458
2023-12-01,126.91873743651124,126.29155629627962,112.06690494599405,112.97864520452848,173.1215548491474
2023-12-04,125.55108103546164,124.535377690142,107.28793682657549,112.38557409787798,172.3274204879146
2023-12-05,124.21559944145221,123.3077541573695,107.92513447482443,112.36342714908014,169.3137863825485
2023-12-06,119.54947904678606,118.29496240133008,102.30984028803167,111.91062756146847,166.78884676056006
2023-12-07,119.14722644201998,118.22675964858216,102.94703793628062,112.7645505228302,165.6485389189221
2023-12-08,122.02734428946277,121.44927792628249,102.7877408979598,113.24934265092294,167.4404445835028
2023-12-11,122.3330601973331,121.60272436370656,96.81402125372097,113.68983337143399,167.64406599030036
2023-12-12,117.84391965505073,116.98209518388141,92.03505313430239,114.20908131542514,165.34309904106698
2023-12-13,119.48511715693044,118.44842184709914,92.99084485919298,115.78403803537564,167.64406599030036
2023-12-14,123.26628918657644,122.04603575239553,95.26085376642024,116.15563214406195,172.57177549726222
2023-12-15,123.16975248968068,121.7902786816771,99.20350531343024,115.49611268103197,171.65547139901437
2023-12-18,125.42235725575044,123.56351122808793,99.68140592335834,116.14578655237871,171.41111638966677
2023-12-19,127.48190090380396,125.21739220927617,99.24333669423466,116.85205567843562,173.46772832955256
2023-12-20,128.23812548911292,126.54731336699807,97.4512189019699,115.23280506088946,171.85909280581194
2023-12-21,127.73933618745107,125.98465041308651,102.4293154405137,116.3254329281646,172.5310574300297
2023-12-22,127.22445334438153,125.42198745917494,103.94265154701002,116.55921128324334,173.0401187146824
2023-12-26,130.4424741825101,128.84910098677403,101.55316748730073,117.05138572760198,174.52656896609045
2023-12-27,128.15768233362488,126.35975904902755,104.30107700445608,117.26302464386895,173.75280140613265
2023-12-28,126.13032576838681,122.36998256751687,101.83193967810358,117.30731854146458,171.10567651181165
