date,dispersion
2018-11-27,0.006352660258481557
2018-11-28,0.010266310658211101
2018-11-29,0.0055620835007300735
2018-11-30,0.0065591832493971025
2018-12-03,0.009198021077858262
2018-12-04,0.013451480340552527
2018-12-06,0.012895127603307136
2018-12-07,0.011215504598857978
2018-12-10,0.008561639602571407
2018-12-11,0.004881239332335773
2018-12-12,0.008952674451099586
2018-12-13,0.00644876124505178
2018-12-14,0.009782920698524142
2018-12-17,0.007622780788616757
2018-12-18,0.01055415879550531
2018-12-19,0.005891403635523436
2018-12-20,0.007113238785821935
2018-12-21,0.007538290278802348
2018-12-24,0.007906127315719168
2018-12-26,0.015223538083045695
2018-12-27,0.004574039549394721
2018-12-28,0.0033388804761145738
2018-12-31,0.00441072272770392
2019-01-02,0.013531799631353515
2019-01-03,0.01549001178047024
2019-01-04,0.01117223612450854
2019-01-07,0.008051977862385198
2019-01-08,0.004658820190651289
2019-01-09,0.007623027345191331
2019-01-10,0.006067461380012389
2019-01-11,0.0033955605737461085
2019-01-14,0.007361887745655982
2019-01-15,0.007805202509724471
2019-01-16,0.007244444331043977
2019-01-17,0.004911792725731202
2019-01-18,0.006148324120311198
2019-01-22,0.007811834151134079
2019-01-23,0.006547340994376282
2019-01-24,0.006687933165776738
2019-01-25,0.00953045975846071
2019-01-28,0.00704277678592292
2019-01-29,0.008364729967852313
2019-01-30,0.007258324129795439
2019-01-31,0.014399754312671632
2019-02-01,0.008094975688661694
2019-02-04,0.005758609849664424
2019-02-05,0.004807424562223186
2019-02-06,0.007414896833686473
2019-02-07,0.010184977977457627
2019-02-08,0.004239082045746132
2019-02-11,0.004247317940234236
2019-02-12,0.007773959924761902
2019-02-13,0.004134813912475942
2019-02-14,0.005812465415066002
2019-02-15,0.005655275446504063
2019-02-19,0.0027761096393731405
2019-02-20,0.0062358708799613695
2019-02-21,0.006409009669287628
2019-02-22,0.004939562914265828
2019-02-25,0.005053878956356882
2019-02-26,0.0023768838553336847
2019-02-27,0.0032626688717751306
2019-02-28,0.005668914984863888
2019-03-01,0.0065777399931234125
2019-03-04,0.005305076231601388
2019-03-05,0.0037486009532314434
2019-03-06,0.005371509628483353
2019-03-07,0.0044003277919794385
2019-03-08,0.00608412764792937
2019-03-11,0.004160868616202738
2019-03-12,0.00442061996879592
2019-03-13,0.0030162319509242433
2019-03-14,0.0033681815473986234
2019-03-15,0.005710915675366181
2019-03-18,0.0072651629603742805
2019-03-19,0.005474656219642019
2019-03-20,0.00842328558197601
2019-03-21,0.007240631537595425
2019-03-22,0.012032729044922572
2019-03-25,0.0030077259975839245
2019-03-26,0.0030577854990562433
2019-03-27,0.0029385320236691714
2019-03-28,0.006167398156125179
2019-03-29,0.004496976533299503
2019-04-01,0.010481034782015244
2019-04-02,0.004964889258424351
2019-04-03,0.006510862111840872
2019-04-04,0.005364890684138694
2019-04-05,0.004867880581681871
2019-04-08,0.0040177296270874005
2019-04-09,0.0054309203106258815
2019-04-10,0.003365742171005738
2019-04-11,0.005390792806719612
2019-04-12,0.007154279270041867
2019-04-15,0.004350625043513238
2019-04-16,0.012065062994232972
2019-04-17,0.009826005161699635
2019-04-18,0.004545626515345975
2019-04-22,0.008193941004781003
2019-04-23,0.0061683078877647545
2019-04-24,0.00670349406198837
2019-04-25,0.009260551617344329
2019-04-26,0.007117361646609187
2019-04-29,0.005924027399574559
2019-04-30,0.010235595424015772
2019-05-01,0.006488477285119614
2019-05-02,0.00580895335809836
2019-05-03,0.0019880104477658206
2019-05-06,0.005284892311012792
2019-05-07,0.0055512999464957
2019-05-08,0.0041721364107512055
2019-05-09,0.0030609092112758086
2019-05-10,0.005756532803805013
2019-05-13,0.01465422291162208
2019-05-14,0.005856997384738914
2019-05-15,0.00738906788137644
2019-05-16,0.0023511832477258934
2019-05-17,0.004626943906667994
2019-05-20,0.007801806047117869
2019-05-21,0.0050049260779096326
2019-05-22,0.007545042414570166
2019-05-23,0.011865282194927848
2019-05-24,0.0032203216709271463
2019-05-28,0.006066310270108819
2019-05-29,0.004039832459218933
2019-05-30,0.005772425606989965
2019-05-31,0.008704494610290783
2019-06-03,0.016759949238580693
2019-06-04,0.012161755430996585
2019-06-05,0.009320725557057584
2019-06-06,0.0051882886195393045
2019-06-07,0.00769973680815932
2019-06-10,0.005212087342489884
2019-06-11,0.0040427044553532025
2019-06-12,0.007562293936765134
2019-06-13,0.004177590823928537
2019-06-14,0.005455421652108707
2019-06-17,0.007270006012209792
2019-06-18,0.00862609166243584
2019-06-19,0.004439717675815866
2019-06-20,0.005810144836256837
2019-06-21,0.00583633725737997
2019-06-24,0.004218340630238538
2019-06-25,0.006499972943819751
2019-06-26,0.011960274864836001
2019-06-27,0.0046633140377683345
2019-06-28,0.005018218883578194
2019-07-01,0.005777462930586847
2019-07-02,0.009242824929804699
2019-07-03,0.0031782028806372656
2019-07-05,0.003336273994749145
2019-07-08,0.005464373963586727
2019-07-09,0.004700528246439574
2019-07-10,0.005409474126329127
2019-07-11,0.005186843778315085
2019-07-12,0.008412104786306732
2019-07-15,0.004230408791790451
2019-07-16,0.004930601120038214
2019-07-17,0.006851873799347599
2019-07-18,0.005071370176420939
2019-07-19,0.007508304417300862
2019-07-22,0.004653570980094317
2019-07-23,0.0066631436190896275
2019-07-24,0.005037275589076749
2019-07-25,0.0033147153855313757
2019-07-26,0.009005009014989967
2019-07-29,0.004368234654150581
2019-07-30,0.007000332332821456
2019-07-31,0.005516489327779034
2019-08-01,0.010775788939120113
2019-08-02,0.007293907326101308
2019-08-05,0.007732663498045926
2019-08-06,0.005990680507911175
2019-08-07,0.008005261685032685
2019-08-08,0.005281312905812492
2019-08-09,0.004949045246468507
2019-08-12,0.005637119041241452
2019-08-13,0.006821528928210151
2019-08-14,0.009975912975513947
2019-08-15,0.007182695497013769
2019-08-16,0.004709173143156145
2019-08-19,0.004482184133088749
2019-08-20,0.00411501253960136
2019-08-21,0.00469581836442961
2019-08-22,0.004479719532901249
2019-08-23,0.007509707752877654
2019-08-26,0.003650077455260187
2019-08-27,0.0031462972566687767
2019-08-28,0.0054188455015167355
2019-08-29,0.005431787870829215
2019-08-30,0.003311093555452825
2019-09-03,0.01068419690236222
2019-09-04,0.005811297596753735
2019-09-05,0.01233595626156104
2019-09-06,0.0027811983383885983
2019-09-09,0.009566630921840543
2019-09-10,0.00794337925634643
2019-09-11,0.004376600049014681
2019-09-12,0.003863705316615609
2019-09-13,0.007415961612203005
2019-09-16,0.013394784988717413
2019-09-17,0.007122196196813835
2019-09-18,0.0026384965442930526
2019-09-19,0.0035151225230834237
2019-09-20,0.004679247484331705
2019-09-23,0.0032143732411456403
2019-09-24,0.008259155557998797
2019-09-25,0.0055684258874136375
2019-09-26,0.006878673345438836
2019-09-27,0.004838531195579846
2019-09-30,0.005502522288210394
2019-10-01,0.008332610342351424
2019-10-02,0.004770866084540349
2019-10-03,0.0034848513066183927
2019-10-04,0.00486830959539218
2019-10-07,0.0025192947078121835
2019-10-08,0.004925974701468992
2019-10-09,0.0031581054912588114
2019-10-10,0.0040243767018378175
2019-10-11,0.00828236569641885
2019-10-14,0.00296247850760689
2019-10-15,0.007616383639267244
2019-10-16,0.005110720477423598
2019-10-17,0.0028650203689648507
2019-10-18,0.006360768299877144
2019-10-21,0.006144939740734226
2019-10-22,0.0076692606821777524
2019-10-23,0.0038413644395120187
2019-10-24,0.006602377742456206
2019-10-25,0.008388756989824903
2019-10-28,0.008527612333030413
2019-10-29,0.0068370342243324524
2019-10-30,0.008009456679975605
2019-10-31,0.005064501638603704
2019-11-01,0.009156581210914358
2019-11-04,0.012910711136880556
2019-11-05,0.006696434659620646
2019-11-06,0.007156252791124079
2019-11-07,0.008759505979969202
2019-11-08,0.003728796568741171
2019-11-11,0.002621843705123834
2019-11-12,0.003937444846576215
2019-11-13,0.007015896889609873
2019-11-14,0.003635247281975679
2019-11-15,0.006032624566493431
2019-11-18,0.005261192008130736
2019-11-19,0.006157853730325377
2019-11-20,0.006495141817927526
2019-11-21,0.007373943320971221
2019-11-22,0.004200439590333778
2019-11-25,0.005300387589165663
2019-11-26,0.00589405091039087
2019-11-27,0.0026347435769776676
2019-11-29,0.0027057626765793776
2019-12-02,0.006409037219165841
2019-12-03,0.0071886347399859945
2019-12-04,0.0035364551086379324
2019-12-05,0.0029581394815447475
2019-12-06,0.006227257920294028
2019-12-09,0.002697903622034266
2019-12-10,0.0030600714443182447
2019-12-11,0.004523721819360893
2019-12-12,0.009735382435114619
2019-12-13,0.005095082396022027
2019-12-16,0.004384788277994076
2019-12-17,0.004182235596470543
2019-12-18,0.005324389268101448
2019-12-19,0.003505214779162134
2019-12-20,0.0020831772109198574
2019-12-23,0.006024815156071708
2019-12-24,0.001832228294282166
2019-12-26,0.003949856636999156
2019-12-27,0.0029005123291614026
2019-12-30,0.008912931091829406
2019-12-31,0.0025451455475934714
2020-01-02,0.012357899633968139
2020-01-03,0.006694825208342928
2020-01-06,0.004770447590013378
2020-01-07,0.0036224594849111045
2020-01-08,0.007051325561413016
2020-01-09,0.002829954169657619
2020-01-10,0.005030344591515824
2020-01-13,0.005191374348268557
2020-01-14,0.0033365549444977684
2020-01-15,0.006448309343693
2020-01-16,0.0033580946874908397
2020-01-17,0.0040466704814988794
2020-01-21,0.008737264607193746
2020-01-22,0.004589245057986025
2020-01-23,0.005909745941622923
2020-01-24,0.005840814465735213
2020-01-27,0.008707289747310649
2020-01-28,0.005274715133796384
2020-01-29,0.004601994992535549
2020-01-30,0.008091040741901118
2020-01-31,0.009886167425808452
2020-02-03,0.008910303088068217
2020-02-04,0.00974150169640701
2020-02-05,0.011270328636290126
2020-02-06,0.005950781657169302
2020-02-07,0.004619107012378357
2020-02-10,0.005403795971757887
2020-02-11,0.0052751535090100905
2020-02-12,0.005255893532118565
2020-02-13,0.00531312535248985
2020-02-14,0.004493758919832433
2020-02-18,0.005410320394883412
2020-02-19,0.008455239782073319
2020-02-20,0.0061999590520127055
2020-02-21,0.00851428116165403
2020-02-24,0.010461203601314044
2020-02-25,0.008742024503524654
2020-02-26,0.008794184602674969
2020-02-27,0.007380244377247262
2020-02-28,0.013038293246998954
2020-03-02,0.009077964987319439
2020-03-03,0.012238870717716902
2020-03-04,0.010136399791642057
2020-03-05,0.011075194976109691
2020-03-06,0.014862293430811207
2020-03-09,0.04359950553884452
2020-03-10,0.015938591943464656
2020-03-11,0.005827165416780005
2020-03-12,0.012623997273077286
2020-03-13,0.022967979890697744
2020-03-16,0.024363023951920436
2020-03-17,0.030118971980249824
2020-03-18,0.03361180316522555
2020-03-19,0.03505300136003499
2020-03-20,0.022635718678658455
2020-03-23,0.02873203344284522
2020-03-24,0.03146517178431124
2020-03-25,0.021805516925026695
2020-03-26,0.012285296916028298
2020-03-27,0.022274176970858827
2020-03-30,0.012042402562935681
2020-03-31,0.015362544316836629
2020-04-01,0.012672149535362257
2020-04-02,0.023280901652104287
2020-04-03,0.010917813674394794
2020-04-06,0.014524262383719498
2020-04-07,0.013633908229532922
2020-04-08,0.018564834780722635
2020-04-09,0.022565904528427196
2020-04-13,0.01714228007135074
2020-04-14,0.015658379216554365
2020-04-15,0.01464608747392001
2020-04-16,0.01749825261702078
2020-04-17,0.026628373784410832
2020-04-20,0.010186017872970382
2020-04-21,0.0081010771768657
2020-04-22,0.010050841842032785
2020-04-23,0.013332857024272607
2020-04-24,0.0058476079944878795
2020-04-27,0.010053102210150275
2020-04-28,0.014854666425936093
2020-04-29,0.02468168348041817
2020-04-30,0.00969524718270237
2020-05-01,0.01250369292169347
2020-05-04,0.01245062946393195
2020-05-05,0.00686369778889306
2020-05-06,0.01203132494496023
2020-05-07,0.009487108595205298
2020-05-08,0.009680522823464868
2020-05-11,0.011182650383256998
2020-05-12,0.009599188012677753
2020-05-13,0.010686628381253008
2020-05-14,0.007141659487355521
2020-05-15,0.008825141956102463
2020-05-18,0.02199951580905024
2020-05-19,0.008867831823149711
2020-05-20,0.010841601959125613
2020-05-21,0.006161773057616164
2020-05-22,0.007844841242877019
2020-05-26,0.0183757272381849
2020-05-27,0.011601263963366268
2020-05-28,0.01641386531281831
2020-05-29,0.007818831018743354
2020-06-01,0.008369003855892954
2020-06-02,0.007297471046864913
2020-06-03,0.014268189313183853
2020-06-04,0.011839790614729433
2020-06-05,0.017597949487489897
2020-06-08,0.012061738368259255
2020-06-09,0.011578683798931653
2020-06-10,0.018287825652470564
2020-06-11,0.017999178221110072
2020-06-12,0.011497937391528419
2020-06-15,0.004232293356322432
2020-06-16,0.006931090035172476
2020-06-17,0.010169264440612386
2020-06-18,0.006366903827466441
2020-06-19,0.00922664861848158
2020-06-22,0.00861740893791953
2020-06-23,0.005370416491087065
2020-06-24,0.01197861075055591
2020-06-25,0.009922665367876761
2020-06-26,0.011831330725656697
2020-06-29,0.006458808453028198
2020-06-30,0.005643868316356669
2020-07-01,0.01558829210407403
2020-07-02,0.006360812781349597
2020-07-06,0.01055307644565811
2020-07-07,0.011366250305864535
2020-07-08,0.008556212400035528
2020-07-09,0.014935633409240147
2020-07-10,0.01200170136472533
2020-07-13,0.010011656886924972
2020-07-14,0.008889955126108183
2020-07-15,0.009345546857956844
2020-07-16,0.006975296043394761
2020-07-17,0.010732350538537877
2020-07-20,0.013769687535820979
2020-07-21,0.01890615391662682
2020-07-22,0.007608517477165386
2020-07-23,0.00900259272444658
2020-07-24,0.004241530712552756
2020-07-27,0.008642417477234666
2020-07-28,0.012860939585196251
2020-07-29,0.006184939709681434
2020-07-30,0.013000647294062872
2020-07-31,0.00912893509854101
2020-08-03,0.010782059414870444
2020-08-04,0.008629806133719834
2020-08-05,0.010087844235012544
2020-08-06,0.009705181134743614
2020-08-07,0.010516291550703114
2020-08-10,0.01165291197805027
2020-08-11,0.010536372612016412
2020-08-12,0.006866746275648822
2020-08-13,0.006745128550741495
2020-08-14,0.004488199165734351
2020-08-17,0.008279822746384424
2020-08-18,0.006382356178093999
2020-08-19,0.005867078764440361
2020-08-20,0.010508541449418634
2020-08-21,0.005573593216657593
2020-08-24,0.009366887665260719
2020-08-25,0.007058405443886233
2020-08-26,0.015300111778345633
2020-08-27,0.008208121870784882
2020-08-28,0.004723657644787781
2020-08-31,0.008184452532500596
2020-09-01,0.012109602084529799
2020-09-02,0.009199992312402367
2020-09-03,0.013754017319057114
2020-09-04,0.007484313618320958
2020-09-08,0.01125886444427646
2020-09-09,0.007440631925075633
2020-09-10,0.007390167317981118
2020-09-11,0.006550530547335217
2020-09-14,0.006006590718624172
2020-09-15,0.00904744363808944
2020-09-16,0.014893307249794856
2020-09-17,0.008911265550742705
2020-09-18,0.006126094027016171
2020-09-21,0.015368991342441669
2020-09-22,0.010518127266004255
2020-09-23,0.009931401495034664
2020-09-24,0.0045167869529631356
2020-09-25,0.006749956661204359
2020-09-28,0.0064565577102427395
2020-09-29,0.007830122535056744
2020-09-30,0.0063402875170258475
2020-10-01,0.01421039471265486
2020-10-02,0.013883090102587632
2020-10-05,0.006917894497707629
2020-10-06,0.007781548052279514
2020-10-07,0.007502608005192472
2020-10-08,0.009317482632146835
2020-10-09,0.008339333159669338
2020-10-12,0.009141004839888764
2020-10-13,0.006851300436403749
2020-10-14,0.0064847382783512824
2020-10-15,0.006223041540969569
2020-10-16,0.009659628100630608
2020-10-19,0.0036244288013314264
2020-10-20,0.0036508400069478696
2020-10-21,0.008552838883500445
2020-10-22,0.013500235840640343
2020-10-23,0.0040910500195299295
2020-10-26,0.009392306873495428
2020-10-27,0.009200594385413078
2020-10-28,0.006535699445406898
2020-10-29,0.01149739843521578
2020-10-30,0.009705061580467099
2020-11-02,0.01155744891805559
2020-11-03,0.008591181402617729
2020-11-04,0.02384692651834013
2020-11-05,0.013122189701026757
2020-11-06,0.0072882188055128656
2020-11-09,0.04590245221325424
2020-11-10,0.013729453971178893
2020-11-11,0.011126641903588383
2020-11-12,0.008559326545384709
2020-11-13,0.007702838375163825
2020-11-16,0.01795438295751079
2020-11-17,0.007030955913426689
2020-11-18,0.007115087740488465
2020-11-19,0.006329228056254863
2020-11-20,0.003478031760640717
2020-11-23,0.02124909581761452
2020-11-24,0.01494901288269132
2020-11-25,0.007767633302511305
2020-11-27,0.00661900732550104
2020-11-30,0.016657579226726577
2020-12-01,0.005621356171800696
2020-12-02,0.012941886745736568
2020-12-03,0.006018991892909297
2020-12-04,0.016211200606235744
2020-12-07,0.008222958226808545
2020-12-08,0.0057364828098093205
2020-12-09,0.00658713086285676
2020-12-10,0.010756613529479006
2020-12-11,0.005491468524594571
2020-12-14,0.010299905511008362
2020-12-15,0.005363350498235707
2020-12-16,0.005444312600810273
2020-12-17,0.005370529587628483
2020-12-18,0.0074233969943885095
2020-12-21,0.010682424988163549
2020-12-22,0.00724676645241264
2020-12-23,0.00927538376131941
2020-12-24,0.004160345130351055
2020-12-28,0.007019249622876313
2020-12-29,0.003614661057998824
2020-12-30,0.006490040910120394
2020-12-31,0.006680751643874585
2021-01-04,0.00982296715760444
2021-01-05,0.013370559904598891
2021-01-06,0.01997394034823788
2021-01-07,0.010975706093435697
2021-01-08,0.007173213466076126
2021-01-11,0.01080670701814452
2021-01-12,0.014453473788590424
2021-01-13,0.009136027073002515
2021-01-14,0.010755908799951417
2021-01-15,0.01485473947992822
2021-01-19,0.008840569572138805
2021-01-20,0.010748299373981708
2021-01-21,0.01205323100050992
2021-01-22,0.003037224821810848
2021-01-25,0.009317700808115146
2021-01-26,0.01085706841772186
2021-01-27,0.007444626938823343
2021-01-28,0.006260603574120545
2021-01-29,0.00785730395814598
2021-02-01,0.008817001513859092
2021-02-02,0.007166988107198305
2021-02-03,0.014132927380110127
2021-02-04,0.0066224743228252446
2021-02-05,0.005653114683686984
2021-02-08,0.012414886601195437
2021-02-09,0.004787260640587623
2021-02-10,0.007506320483654787
2021-02-11,0.00635609038953102
2021-02-12,0.006057060916481204
2021-02-16,0.011483081186916821
2021-02-17,0.005856209090584699
2021-02-18,0.007066813713038836
2021-02-19,0.012991614905825545
2021-02-22,0.01633613896058559
2021-02-23,0.006244900724285452
2021-02-24,0.012379810062565728
2021-02-25,0.009248484921608633
2021-02-26,0.01036344378956547
2021-03-01,0.009487932524507416
2021-03-02,0.005521019697463682
2021-03-03,0.01220243066163995
2021-03-04,0.013151850320173186
2021-03-05,0.007842735032112115
2021-03-08,0.011916903685886052
2021-03-09,0.0167027014571006
2021-03-10,0.008595784703572038
2021-03-11,0.009187143454461295
2021-03-12,0.007476460142236098
2021-03-15,0.007879527532515548
2021-03-16,0.011069387273651426
2021-03-17,0.0086089571980457
2021-03-18,0.014939821408252472
2021-03-19,0.007230495492662462
2021-03-22,0.011028431106369675
2021-03-23,0.010641468731299447
2021-03-24,0.013251693724277716
2021-03-25,0.006845930097436507
2021-03-26,0.011266293944197345
2021-03-29,0.007963774961025882
2021-03-30,0.007315878704765102
2021-03-31,0.007414161776110975
2021-04-01,0.00993546161466655
2021-04-05,0.012649252019761135
2021-04-06,0.0035799419610789136
2021-04-07,0.0067766941424108485
2021-04-08,0.0065729431737569476
2021-04-09,0.00616525053665163
2021-04-12,0.004836018914642452
2021-04-13,0.007041607963759569
2021-04-14,0.011081827867268428
2021-04-15,0.008238827809427468
2021-04-16,0.005607174055071353
2021-04-19,0.003924563283202183
2021-04-20,0.012399001429195025
2021-04-21,0.007502304404895355
2021-04-22,0.003911894253177541
2021-04-23,0.006747720083249192
2021-04-26,0.005694175232291005
2021-04-27,0.00632632247731673
2021-04-28,0.01151830803434341
2021-04-29,0.008863994853881731
2021-04-30,0.010098672051429667
2021-05-03,0.010388152032162878
2021-05-04,0.008511550967551792
2021-05-05,0.013302939347162352
2021-05-06,0.0043288620122936775
2021-05-07,0.004712696048748992
2021-05-10,0.011666277026146362
2021-05-11,0.007850988923184215
2021-05-12,0.010859268798799313
2021-05-13,0.008724669714668065
2021-05-14,0.008261176575593904
2021-05-17,0.009050014715084168
2021-05-18,0.007593522001019502
2021-05-19,0.00803615780318755
2021-05-20,0.006891111132547441
2021-05-21,0.004695159560694268
2021-05-24,0.00633240731524624
2021-05-25,0.007315651289021983
2021-05-26,0.004629111748809831
2021-05-27,0.0070304419677147565
2021-05-28,0.0030390075566234104
2021-06-01,0.014713714666660863
2021-06-02,0.00816368306732242
2021-06-03,0.006046162213149832
2021-06-04,0.006149867533495101
2021-06-07,0.006158209691714323
2021-06-08,0.005889181856347278
2021-06-09,0.006837813459218351
2021-06-10,0.008235036235671704
2021-06-11,0.00472412114953511
2021-06-14,0.0069314733079797195
2021-06-15,0.00765791743410276
2021-06-16,0.004881258729441891
2021-06-17,0.016445282692790032
2021-06-18,0.007509433205782054
2021-06-21,0.0082917200053801
2021-06-22,0.005191804131099934
2021-06-23,0.00502112177153219
2021-06-24,0.0048316053132163184
2021-06-25,0.004265988538498845
2021-06-28,0.012179424876870138
2021-06-29,0.005886118472057946
2021-06-30,0.00570674314421361
2021-07-01,0.005186525957501905
2021-07-02,0.004820427177236423
2021-07-06,0.01185475399264135
2021-07-07,0.007406787944528894
2021-07-08,0.005990317116275216
2021-07-09,0.008341450403898948
2021-07-12,0.003953008568984628
2021-07-13,0.0055339749710772955
2021-07-14,0.010950797934304275
2021-07-15,0.0070130495551845385
2021-07-16,0.010625912577226214
2021-07-19,0.008815492362945545
2021-07-20,0.008047278641925733
2021-07-21,0.012067599906931424
2021-07-22,0.006660998690777751
2021-07-23,0.007223617782777134
2021-07-26,0.008065091416889353
2021-07-27,0.009063097453423109
2021-07-28,0.005935484849009499
2021-07-29,0.006817478623210432
2021-07-30,0.007995941215723485
2021-08-02,0.005519848058271333
2021-08-03,0.0059295538551853546
2021-08-04,0.008491469325920596
2021-08-05,0.005369020432643262
2021-08-06,0.008031785424252381
2021-08-09,0.005003421410954188
2021-08-10,0.008914659989359804
2021-08-11,0.006893850956772744
2021-08-12,0.003096336130360798
2021-08-13,0.006613165209903189
2021-08-16,0.007919837862054788
2021-08-17,0.00930128532463058
2021-08-18,0.0061966885011186
2021-08-19,0.01061620383138468
2021-08-20,0.003895448027532973
2021-08-23,0.01299230687787758
2021-08-24,0.007596056630527287
2021-08-25,0.004480441842046282
2021-08-26,0.004115603300902111
2021-08-27,0.007842984830840153
2021-08-30,0.008495045054921234
2021-08-31,0.0038650743870488695
2021-09-01,0.00878571974151383
2021-09-02,0.00831680244539294
2021-09-03,0.0039989113689696465
2021-09-07,0.006498392766866723
2021-09-08,0.008590095714770292
2021-09-09,0.006813577933431252
2021-09-10,0.00443607369638873
2021-09-13,0.009172333559364436
2021-09-14,0.005249538404337395
2021-09-15,0.010011794599921962
2021-09-16,0.005185172488358559
2021-09-17,0.00624339790356681
2021-09-20,0.00911035201068488
2021-09-21,0.002459933810121251
2021-09-22,0.009239449450314257
2021-09-23,0.011766302209007571
2021-09-24,0.005583139820806632
2021-09-27,0.015057646044990365
2021-09-28,0.008819559963001619
2021-09-29,0.005281391597778959
2021-09-30,0.005269155748399183
2021-10-01,0.009643460016175344
2021-10-04,0.012571453331930167
2021-10-05,0.007853104014081838
2021-10-06,0.007019701999202703
2021-10-07,0.005967516746230076
2021-10-08,0.011203314431942382
2021-10-11,0.005443738469496041
2021-10-12,0.0066743397631729385
2021-10-13,0.004584525427409041
2021-10-14,0.004576628943010438
2021-10-15,0.006560749177722484
2021-10-18,0.00672029182630124
2021-10-19,0.005107906908386569
2021-10-20,0.0061959656103881215
2021-10-21,0.007970401875623697
2021-10-22,0.009423691117892053
2021-10-25,0.00835179032559065
2021-10-26,0.004818956629546103
2021-10-27,0.008554302587312476
2021-10-28,0.0038420359860883877
2021-10-29,0.006107711395765213
2021-11-01,0.006840297675229991
2021-11-02,0.006565596733224734
2021-11-03,0.0072310521105473135
2021-11-04,0.009149973374425479
2021-11-05,0.006474394557451533
2021-11-08,0.00924914426471624
2021-11-09,0.00702995342391111
2021-11-10,0.009692755500283371
2021-11-11,0.004276838044291282
2021-11-12,0.0054691340653473895
2021-11-15,0.005641073440443436
2021-11-16,0.007371666940018583
2021-11-17,0.006798554151586282
2021-11-18,0.0062498653913437415
2021-11-19,0.012488729194321448
2021-11-22,0.009628458820033315
2021-11-23,0.010632602466558186
2021-11-24,0.006017164721159325
2021-11-26,0.010211714844612
