date,ticker,adj_close,spy_adj_close,ratio_value
2018-06-19,XLB,24.978031158447266,244.55010986328125,0.1021387034845804
2018-06-19,XLC,46.324310302734375,244.55010986328125,0.1894266591359642
2018-06-19,XLE,26.56422615051269,244.55010986328125,0.108624879233805
2018-06-19,XLF,23.583419799804688,244.55010986328125,0.0964359403190997
2018-06-19,XLI,64.2529067993164,244.55010986328125,0.2627392268817126
2018-06-19,XLK,33.18010330200195,244.55010986328125,0.1356781369697674
2018-06-19,XLP,41.4710693359375,244.55010986328125,0.1695810701500907
2018-06-19,XLRE,24.23510932922364,244.55010986328125,0.0991007910107771
2018-06-19,XLU,19.686017990112305,244.55010986328125,0.0804989128858621
2018-06-19,XLV,74.34432983398438,244.55010986328125,0.304004483480083
2018-06-19,XLY,51.9163818359375,244.55010986328125,0.2122934308431183
2018-06-20,XLB,24.896892547607425,244.9672241210937,0.1016335660288179
2018-06-20,XLC,46.899192810058594,244.9672241210937,0.191450888902897
2018-06-20,XLE,26.68152236938477,244.9672241210937,0.1089187439875442
2018-06-20,XLF,23.523059844970703,244.9672241210937,0.0960253353458528
2018-06-20,XLI,64.2967758178711,244.9672241210937,0.2624709327893086
2018-06-20,XLK,33.24978256225586,244.9672241210937,0.1357315562583981
2018-06-20,XLP,41.51167297363281,244.9672241210937,0.1694580698400391
2018-06-20,XLRE,24.49669647216797,244.9672241210937,0.099999894108522
2018-06-20,XLU,19.701705932617188,244.9672241210937,0.0804258855579721
2018-06-20,XLV,74.50202178955078,244.9672241210937,0.3041305711686657
2018-06-20,XLY,52.16254425048828,244.9672241210937,0.2129368303765526
2018-06-21,XLB,24.632123947143555,243.43165588378903,0.1011870204707583
2018-06-21,XLC,46.61175155639648,243.43165588378903,0.1914777738629371
2018-06-21,XLE,26.187475204467773,243.43165588378903,0.1075762932696367
2018-06-21,XLF,23.45407485961914,243.43165588378903,0.0963476782609398
2018-06-21,XLI,63.48956298828125,243.43165588378903,0.2608106277623577
2018-06-21,XLK,32.99429702758789,243.43165588378903,0.1355382351888487
2018-06-21,XLP,41.5928955078125,243.43165588378903,0.170860668703122
2018-06-21,XLRE,24.64287567138672,243.43165588378903,0.1012311877923999
2018-06-21,XLU,19.768388748168945,243.43165588378903,0.081207140773861
2018-06-21,XLV,74.07275390625,243.43165588378903,0.304285626441334
2018-06-21,XLY,51.79096603393555,243.43165588378903,0.212753620090642
2018-06-22,XLB,24.990842819213867,243.8754119873047,0.102473810769061
2018-06-22,XLC,46.81574249267578,243.8754119873047,0.1919658161156191
2018-06-22,XLE,26.7099552154541,243.8754119873047,0.1095229527150712
2018-06-22,XLF,23.341983795166016,243.8754119873047,0.0957127395704045
2018-06-22,XLI,63.70891189575195,243.8754119873047,0.2612354864994279
2018-06-22,XLK,32.8874626159668,243.8754119873047,0.134853539961129
2018-06-22,XLP,41.93402099609375,243.8754119873047,0.1719485398481938
2018-06-22,XLRE,24.85829734802246,243.8754119873047,0.1019303141118486
2018-06-22,XLU,19.905664443969727,243.8754119873047,0.0816222688534338
2018-06-22,XLV,74.4056396484375,243.8754119873047,0.3050969306094326
2018-06-22,XLY,51.702735900878906,243.8754119873047,0.2120047096161148
2018-06-25,XLB,24.602230072021484,240.55563354492188,0.1022725167956925
2018-06-25,XLC,45.85143661499024,240.55563354492188,0.1906063721697369
2018-06-25,XLE,26.173263549804688,240.55563354492188,0.1088033697823045
2018-06-25,XLF,23.0919189453125,240.55563354492188,0.0959940892051495
2018-06-25,XLI,62.90169525146485,240.55563354492188,0.2614850225061075
2018-06-25,XLK,32.20463943481445,240.55563354492188,0.1338760558638111
2018-06-25,XLP,42.14517974853516,240.55563354492188,0.1751993047407259
2018-06-25,XLRE,24.796751022338867,240.55563354492188,0.1030811486595605
2018-06-25,XLU,20.235137939453125,240.55563354492188,0.0841183290586889
2018-06-25,XLV,73.72229766845703,240.55563354492188,0.3064667269772752
2018-06-25,XLY,50.57875061035156,240.55563354492188,0.2102580175113894
2018-06-26,XLB,24.696178436279297,241.08816528320312,0.1024362950676945
2018-06-26,XLC,45.92745208740234,241.08816528320312,0.1905006495588531
2018-06-26,XLE,26.503801345825195,241.08816528320312,0.1099340621498012
2018-06-26,XLF,23.014312744140625,241.08816528320312,0.0954601513396811
2018-06-26,XLI,63.13859558105469,241.08816528320312,0.2618900662622182
2018-06-26,XLK,32.33469009399414,241.08816528320312,0.134119773386682
2018-06-26,XLP,41.96651077270508,241.08816528320312,0.1740712188149408
2018-06-26,XLRE,24.92754364013672,241.08816528320312,0.1033959655831909
2018-06-26,XLU,20.25867462158203,241.08816528320312,0.0840301497080308
2018-06-26,XLV,73.49452209472656,241.08816528320312,0.3048450014474725
2018-06-26,XLY,50.94103240966797,241.08816528320312,0.211296279723346
2018-06-27,XLB,24.619308471679688,239.0909423828125,0.1029704773686545
2018-06-27,XLC,45.52688980102539,239.0909423828125,0.1904166228435853
2018-06-27,XLE,26.85922813415528,239.0909423828125,0.1123389613444683
2018-06-27,XLF,22.72975730895996,239.0909423828125,0.0950674127695183
2018-06-27,XLI,62.62968826293945,239.0909423828125,0.2619492300242056
2018-06-27,XLK,31.89339828491211,239.0909423828125,0.1333944229214967
2018-06-27,XLP,41.87716293334961,239.0909423828125,0.1751516076518674
2018-06-27,XLRE,24.85829734802246,239.0909423828125,0.1039700504765313
2018-06-27,XLU,20.35672950744629,239.0909423828125,0.0851422028144118
2018-06-27,XLV,72.87252044677734,239.0909423828125,0.3047899670331297
2018-06-27,XLY,50.28151321411133,239.0909423828125,0.2103028776958215
2018-06-28,XLB,24.7132568359375,240.4579315185547,0.1027758023196274
2018-06-28,XLC,45.981231689453125,240.4579315185547,0.1912236015633571
2018-06-28,XLE,26.82369041442871,240.4579315185547,0.1115525291473235
2018-06-28,XLF,22.92808532714844,240.4579315185547,0.0953517531418139
2018-06-28,XLI,62.71745300292969,240.4579315185547,0.2608250541242394
2018-06-28,XLK,32.28359603881836,240.4579315185547,0.1342588112396169
2018-06-28,XLP,41.87716293334961,240.4579315185547,0.1741558811093665
2018-06-28,XLRE,25.10449981689453,240.4579315185547,0.1044028768706153
2018-06-28,XLU,20.348880767822266,240.4579315185547,0.0846255336195972
2018-06-28,XLV,72.96888732910156,240.4579315185547,0.3034580180752781
2018-06-28,XLY,50.676307678222656,240.4579315185547,0.2107491624758997
2018-06-29,XLB,24.79866981506348,240.80419921875,0.1029827133227689
2018-06-29,XLC,45.92559814453125,240.80419921875,0.1907175966761766
2018-06-29,XLE,26.9907341003418,240.80419921875,0.1120858115759976
2018-06-29,XLF,22.92808532714844,240.80419921875,0.0952146407809119
2018-06-29,XLI,62.849063873291016,240.80419921875,0.260996544400781
2018-06-29,XLK,32.269649505615234,240.80419921875,0.1340078354543187
2018-06-29,XLP,41.85280227661133,240.80419921875,0.173804287518224
2018-06-29,XLRE,25.16604423522949,240.80419921875,0.1045083279979195
2018-06-29,XLU,20.38026428222656,240.80419921875,0.0846341731097173
2018-06-29,XLV,73.11781311035156,240.80419921875,0.3036401082189197
2018-06-29,XLY,50.76454925537109,240.80419921875,0.2108125581699505
2018-07-02,XLB,24.66628074645996,241.3189849853516,0.1022144227399151
2018-07-02,XLC,46.21303939819336,241.3189849853516,0.1915018803887251
2018-07-02,XLE,26.59265899658203,241.3189849853516,0.1101971276656755
2018-07-02,XLF,23.040178298950195,241.3189849853516,0.0954760285451588
2018-07-02,XLI,62.989444732666016,241.3189849853516,0.2610215053593465
2018-07-02,XLK,32.557655334472656,241.3189849853516,0.1349154329339192
2018-07-02,XLP,41.60913848876953,241.3189849853516,0.1724238086418905
2018-07-02,XLRE,25.01987266540528,241.3189849853516,0.103679669740547
2018-07-02,XLU,20.525390625,241.3189849853516,0.0850550180552347
2018-07-02,XLV,73.34559631347656,241.3189849853516,0.303936287142633
2018-07-02,XLY,50.83422088623047,241.3189849853516,0.2106515610005411
2018-07-03,XLB,24.62357711791992,240.4668426513672,0.1023990536342658
2018-07-03,XLC,45.64743423461914,240.4668426513672,0.1898283926853048
2018-07-03,XLE,26.759706497192383,240.4668426513672,0.1112823131960402
2018-07-03,XLF,22.833229064941406,240.4668426513672,0.0949537525140021
2018-07-03,XLI,62.7876205444336,240.4668426513672,0.2611071857231649
2018-07-03,XLK,32.172115325927734,240.4668426513672,0.1337902347417244
2018-07-03,XLP,41.70658493041992,240.4668426513672,0.1734400654600302
2018-07-03,XLRE,25.16604423522949,240.4668426513672,0.1046549451797628
2018-07-03,XLU,20.58422470092773,240.4668426513672,0.0856010935810018
2018-07-03,XLV,73.52079772949219,240.4668426513672,0.3057419348083838
2018-07-03,XLY,50.57875061035156,240.4668426513672,0.2103356539832041
2018-07-05,XLB,24.83710289001465,242.42857360839844,0.1024512190140371
2018-07-05,XLC,46.34284973144531,242.42857360839844,0.1911608398369088
2018-07-05,XLE,26.73127555847168,242.42857360839844,0.1102645416775476
2018-07-05,XLF,22.884971618652344,242.42857360839844,0.0943988213848878
2018-07-05,XLI,63.09474182128906,242.42857360839844,0.2602611601518876
2018-07-05,XLK,32.6273307800293,242.42857360839844,0.1345853349479056
2018-07-05,XLP,42.28326797485352,242.42857360839844,0.1744153642678888
2018-07-05,XLRE,25.496875762939453,242.42857360839844,0.1051727334919078
2018-07-05,XLU,20.69404411315918,242.42857360839844,0.0853614068883927
2018-07-05,XLV,74.28298950195312,242.42857360839844,0.3064118573000577
2018-07-05,XLY,50.82956314086914,242.42857360839844,0.2096682019957578
2018-07-06,XLB,24.960947036743164,244.47901916503903,0.1020985241269023
2018-07-06,XLC,47.07536315917969,244.47901916503903,0.1925537959042644
2018-07-06,XLE,26.894773483276367,244.47901916503903,0.1100085135122399
2018-07-06,XLF,22.9970703125,244.47901916503903,0.0940656191727254
2018-07-06,XLI,63.31410217285156,244.47901916503903,0.2589756061239369
2018-07-06,XLK,33.00823974609375,244.47901916503903,0.1350146113103107
2018-07-06,XLP,42.41321563720703,244.47901916503903,0.1734840714841685
2018-07-06,XLRE,25.60458946228028,244.47901916503903,0.1047312344009182
2018-07-06,XLU,20.85486221313477,244.47901916503903,0.0853032799475377
2018-07-06,XLV,75.351806640625,244.47901916503903,0.3082137964148068
2018-07-06,XLY,51.2289924621582,244.47901916503903,0.2095435127199007
2018-07-09,XLB,25.183012008666992,246.6803436279297,0.1020876314598084
2018-07-09,XLC,47.34427261352539,246.6803436279297,0.1919255985995187
2018-07-09,XLE,27.29640007019043,246.6803436279297,0.1106549458653335
2018-07-09,XLF,23.523059844970703,246.6803436279297,0.0953584687738669
2018-07-09,XLI,64.48980712890625,246.6803436279297,0.2614306684531656
2018-07-09,XLK,33.25907516479492,246.6803436279297,0.1348266127558177
2018-07-09,XLP,42.25077438354492,246.6803436279297,0.1712774263330529
2018-07-09,XLRE,25.36608123779297,246.6803436279297,0.1028297628612552
2018-07-09,XLU,20.211605072021484,246.6803436279297,0.0819343964531962
2018-07-09,XLV,75.90374755859375,246.6803436279297,0.3077008343764921
2018-07-09,XLY,51.84207534790039,246.6803436279297,0.2101589230234505
2018-07-10,XLB,25.396543502807617,247.568099975586,0.1025840708286411
2018-07-10,XLC,47.32478332519531,247.568099975586,0.1911586481855387
2018-07-10,XLE,27.49898910522461,247.568099975586,0.1110764638414094
2018-07-10,XLF,23.43683242797852,247.568099975586,0.0946682243402512
2018-07-10,XLI,64.69161224365234,247.568099975586,0.2613083521262712
2018-07-10,XLK,33.33803176879883,247.568099975586,0.1346620657996182
2018-07-10,XLP,42.75434494018555,247.568099975586,0.1726973101316437
2018-07-10,XLRE,25.48917961120605,247.568099975586,0.1029582551779477
2018-07-10,XLU,20.40380096435547,247.568099975586,0.0824169227229501
2018-07-10,XLV,76.1928482055664,247.568099975586,0.3077652097062593
2018-07-10,XLY,51.95354461669922,247.568099975586,0.2098555695254059
2018-07-11,XLB,24.96948432922364,245.75729370117188,0.1016022106736951
