ticker,date,open,high,low,close,volume
XLP,1998-12-22,25.681111146818917,26.3324436759049,25.681111146818917,26.301427841186523,150300
XLP,1998-12-23,26.596079751137143,28.58109328358353,26.487524323581482,26.937253952026367,44000
XLP,1998-12-24,26.937253658334278,26.937253658334278,26.797682395855862,26.890729904174805,45500
XLP,1998-12-28,26.937253953132718,26.952761871355595,26.61158767045236,26.73565101623535,25400
XLP,1998-12-29,26.751158213101235,27.355967007484395,25.78966730921006,27.324951171875,123500
XLP,1998-12-30,27.32495072526567,27.402490313021815,27.10783987954846,27.15436363220215,10200
XLP,1998-12-31,27.09233195433271,27.216395294707446,26.875221108676925,26.952760696411133,66300
XLP,1999-01-04,27.169872726475834,27.386983581596073,26.534048079337985,26.73565101623535,50000
XLP,1999-01-05,26.89073019735965,27.076825216026503,26.813190606248465,26.937253952026367,27900
XLP,1999-01-06,27.123349114896495,27.27842829794336,26.952762013544945,27.262920379638672,118500
XLP,1999-01-07,27.061316119239027,27.061316119239027,26.75115776830219,26.952760696411133,43500
XLP,1999-01-08,26.95276128150768,26.968269199391173,26.42549207346898,26.844205856323242,63800
XLP,1999-01-11,26.78217327932142,26.78217327932142,26.130840750235432,26.301427841186523,65400
XLP,1999-01-12,26.285919913633624,26.37896741775268,26.05330115333598,26.099824905395508,29400
XLP,1999-01-13,25.355445159287637,26.285920211004616,25.355445159287637,26.14634895324707,73800
XLP,1999-01-14,26.03779485119009,26.130842361081182,25.293414772061368,25.650096893310547,30800
XLP,1999-01-15,25.867207600169206,26.022286782424416,25.634588826786388,25.92923927307129,39000
XLP,1999-01-19,26.13084161346491,26.13084161346491,25.46400114499073,25.63458824157715,39200
XLP,1999-01-20,25.789667274465895,25.991270205655344,25.588064343276443,25.712127685546875,480500
XLP,1999-01-21,25.603572993795343,25.743144257843895,25.169351283422074,25.324430465698242,42500
XLP,1999-01-22,25.169351137601414,25.479509500356823,25.02977987436148,25.200366973876953,75700
