Date,ticker,close,year_month
2010-06-08,SPY,80.32305145263672,2010-06
2010-06-09,SPY,79.89363861083984,2010-06
2010-06-10,SPY,82.2291030883789,2010-06
2010-06-11,SPY,82.62833404541016,2010-06
2010-06-14,SPY,82.50027465820312,2010-06
2010-06-15,SPY,84.37611389160156,2010-06
2010-06-16,SPY,84.34600067138672,2010-06
2010-06-17,SPY,84.48162078857422,2010-06
2010-06-18,SPY,84.57320404052734,2010-06
2010-06-21,SPY,84.33098602294922,2010-06
2010-06-22,SPY,82.93820190429688,2010-06
2010-06-23,SPY,82.6808090209961,2010-06
2010-06-24,SPY,81.31080627441406,2010-06
2010-06-25,SPY,81.65140533447266,2010-06
2010-06-28,SPY,81.39402770996094,2010-06
2010-06-29,SPY,78.88098907470703,2010-06
2010-06-30,SPY,78.1316146850586,2010-06
2010-07-01,SPY,77.783447265625,2010-07
2010-07-02,SPY,77.35952758789062,2010-07
2010-07-06,SPY,77.86668395996094,2010-07
2010-07-07,SPY,80.31917572021484,2010-07
2010-07-08,SPY,81.11399841308594,2010-07
2010-07-09,SPY,81.7195053100586,2010-07
2010-07-12,SPY,81.77252197265625,2010-07
2010-07-13,SPY,83.00633239746094,2010-07
2010-07-14,SPY,82.99873352050781,2010-07
2010-07-15,SPY,83.02149200439453,2010-07
2010-07-16,SPY,80.73551940917969,2010-07
2010-07-19,SPY,81.21236419677734,2010-07
2010-07-20,SPY,82.11312866210938,2010-07
2010-07-21,SPY,81.04582977294922,2010-07
2010-07-22,SPY,82.85496520996094,2010-07
2010-07-23,SPY,83.57406616210938,2010-07
2010-07-26,SPY,84.44453430175781,2010-07
2010-07-27,SPY,84.43695068359375,2010-07
2010-07-28,SPY,83.89195251464844,2010-07
2010-07-29,SPY,83.48319244384766,2010-07
2010-07-30,SPY,83.46805572509766,2010-07
2010-08-02,SPY,85.35284423828125,2010-08
2010-08-03,SPY,84.9441146850586,2010-08
2010-08-04,SPY,85.51178741455078,2010-08
2010-08-05,SPY,85.42097473144531,2010-08
2010-08-06,SPY,85.07275390625,2010-08
2010-08-09,SPY,85.5269546508789,2010-08
2010-08-10,SPY,85.06521606445312,2010-08
2010-08-11,SPY,82.73383331298828,2010-08
2010-08-12,SPY,82.2266845703125,2010-08
2010-08-13,SPY,81.98445129394531,2010-08
2010-08-16,SPY,81.94660186767578,2010-08
2010-08-17,SPY,82.95331573486328,2010-08
2010-08-18,SPY,83.10472106933594,2010-08
2010-08-19,SPY,81.65897369384766,2010-08
2010-08-20,SPY,81.39402770996094,2010-08
2010-08-23,SPY,81.08370208740234,2010-08
2010-08-24,SPY,79.880126953125,2010-08
2010-08-25,SPY,80.19051361083984,2010-08
2010-08-26,SPY,79.65309143066406,2010-08
2010-08-27,SPY,80.88688659667969,2010-08
2010-08-30,SPY,79.71360778808594,2010-08
2010-08-31,SPY,79.71360778808594,2010-08
2010-09-01,SPY,82.09800720214844,2010-09
2010-09-02,SPY,82.86250305175781,2010-09
2010-09-03,SPY,83.93738555908203,2010-09
2010-09-07,SPY,82.9911880493164,2010-09
2010-09-08,SPY,83.57406616210938,2010-09
2010-09-09,SPY,83.96006774902344,2010-09
2010-09-10,SPY,84.38394165039062,2010-09
2010-09-13,SPY,85.32254791259766,2010-09
2010-09-14,SPY,85.26958465576172,2010-09
2010-09-15,SPY,85.59505462646484,2010-09
2010-09-16,SPY,85.57235717773438,2010-09
2010-09-17,SPY,85.60430908203125,2010-09
2010-09-20,SPY,86.91325378417969,2010-09
2010-09-21,SPY,86.73823547363281,2010-09
2010-09-22,SPY,86.31202697753906,2010-09
2010-09-23,SPY,85.6119384765625,2010-09
2010-09-24,SPY,87.37742614746094,2010-09
2010-09-27,SPY,86.9588851928711,2010-09
2010-09-28,SPY,87.26329803466797,2010-09
2010-09-29,SPY,87.11111450195312,2010-09
2010-09-30,SPY,86.85235595703125,2010-09
2010-10-01,SPY,87.21762084960938,2010-10
2010-10-04,SPY,86.56317901611328,2010-10
2010-10-05,SPY,88.30587768554688,2010-10
2010-10-06,SPY,88.2982406616211,2010-10
2010-10-07,SPY,88.19173431396484,2010-10
2010-10-08,SPY,88.68633270263672,2010-10
2010-10-11,SPY,88.77005767822266,2010-10
2010-10-12,SPY,89.04402160644531,2010-10
2010-10-13,SPY,89.73651123046875,2010-10
2010-10-14,SPY,89.38645935058594,2010-10
2010-10-15,SPY,89.56912231445312,2010-10
2010-10-18,SPY,90.01045989990234,2010-10
2010-10-19,SPY,88.8309326171875,2010-10
2010-10-20,SPY,89.69845581054688,2010-10
2010-10-21,SPY,89.89631652832031,2010-10
2010-10-22,SPY,90.06376647949219,2010-10
2010-10-25,SPY,90.33011627197266,2010-10
2010-10-26,SPY,90.34532165527344,2010-10
2010-10-27,SPY,90.08658599853516,2010-10
2010-10-28,SPY,90.10181427001952,2010-10
2010-10-29,SPY,90.17031860351562,2010-10
2010-11-01,SPY,90.20076751708984,2010-11
2010-11-02,SPY,90.91604614257812,2010-11
2010-11-03,SPY,91.28133392333984,2010-11
2010-11-04,SPY,93.0392608642578,2010-11
2010-11-05,SPY,93.3892822265625,2010-11
2010-11-08,SPY,93.21426391601562,2010-11
2010-11-09,SPY,92.54458618164062,2010-11
2010-11-10,SPY,92.91749572753906,2010-11
2010-11-11,SPY,92.56741333007812,2010-11
2010-11-12,SPY,91.4716339111328,2010-11
2010-11-15,SPY,91.34219360351562,2010-11
2010-11-16,SPY,89.91915130615234,2010-11
2010-11-17,SPY,89.96482849121094,2010-11
2010-11-18,SPY,91.2889633178711,2010-11
2010-11-19,SPY,91.54009246826172,2010-11
2010-11-22,SPY,91.46399688720705,2010-11
2010-11-23,SPY,90.13983917236328,2010-11
2010-11-24,SPY,91.4716339111328,2010-11
2010-11-26,SPY,90.4062042236328,2010-11
2010-11-29,SPY,90.68016052246094,2010-11
2010-11-30,SPY,90.17031860351562,2010-11
2010-12-01,SPY,92.08798217773438,2010-12
2010-12-02,SPY,93.26756286621094,2010-12
2010-12-03,SPY,93.51869201660156,2010-12
2010-12-06,SPY,93.41973114013672,2010-12
2010-12-07,SPY,93.4729995727539,2010-12
2010-12-08,SPY,93.8154754638672,2010-12
2010-12-09,SPY,94.18074035644533,2010-12
2010-12-10,SPY,94.72865295410156,2010-12
2010-12-13,SPY,94.78952026367188,2010-12
2010-12-14,SPY,94.8732681274414,2010-12
2010-12-15,SPY,94.4394989013672,2010-12
2010-12-16,SPY,94.9874038696289,2010-12
2010-12-17,SPY,95.0891571044922,2010-12
2010-12-20,SPY,95.31863403320312,2010-12
2010-12-21,SPY,95.92300415039062,2010-12
2010-12-22,SPY,96.22135925292967,2010-12
2010-12-23,SPY,96.08362579345705,2010-12
2010-12-27,SPY,96.12187957763672,2010-12
2010-12-28,SPY,96.25959777832033,2010-12
2010-12-29,SPY,96.3284149169922,2010-12
2010-12-30,SPY,96.1754150390625,2010-12
2010-12-31,SPY,96.1983871459961,2010-12
2011-01-03,SPY,97.19288635253906,2011-01
2011-01-04,SPY,97.13932800292967,2011-01
2011-01-05,SPY,97.64423370361328,2011-01
2011-01-06,SPY,97.45295715332033,2011-01
2011-01-07,SPY,97.26173400878906,2011-01
2011-01-10,SPY,97.13932800292967,2011-01
2011-01-11,SPY,97.48357391357422,2011-01
2011-01-12,SPY,98.36334228515624,2011-01
2011-01-13,SPY,98.2026596069336,2011-01
2011-01-14,SPY,98.91413879394533,2011-01
2011-01-18,SPY,99.0824203491211,2011-01
2011-01-19,SPY,98.11087036132812,2011-01
2011-01-20,SPY,97.98084259033205,2011-01
2011-01-21,SPY,98.2026596069336,2011-01
2011-01-24,SPY,98.76113891601562,2011-01
2011-01-25,SPY,98.81468200683594,2011-01
2011-01-26,SPY,99.19715118408205,2011-01
2011-01-27,SPY,99.44196319580078,2011-01
2011-01-28,SPY,97.70543670654295,2011-01
2011-01-31,SPY,98.43980407714844,2011-01
2011-02-01,SPY,100.01573181152344,2011-02
2011-02-02,SPY,99.824462890625,2011-02
2011-02-03,SPY,100.04631805419922,2011-02
2011-02-04,SPY,100.32935333251952,2011-02
2011-02-07,SPY,100.9566421508789,2011-02
2011-02-08,SPY,101.41567993164062,2011-02
2011-02-09,SPY,101.1861572265625,2011-02
2011-02-10,SPY,101.22441864013672,2011-02
2011-02-11,SPY,101.8287582397461,2011-02
2011-02-14,SPY,102.07355499267578,2011-02
2011-02-15,SPY,101.75225067138672,2011-02
2011-02-16,SPY,102.3948745727539,2011-02
2011-02-17,SPY,102.7008285522461,2011-02
2011-02-18,SPY,102.91503143310548,2011-02
2011-02-22,SPY,100.8495864868164,2011-02
2011-02-23,SPY,100.22992706298828,2011-02
2011-02-24,SPY,100.16105651855467,2011-02
2011-02-25,SPY,101.2320785522461,2011-02
2011-02-28,SPY,101.85938262939452,2011-02
2011-03-01,SPY,100.16105651855467,2011-03
2011-03-02,SPY,100.37527465820312,2011-03
2011-03-03,SPY,102.10417938232422,2011-03
2011-03-04,SPY,101.33914947509766,2011-03
2011-03-07,SPY,100.54357147216795,2011-03
2011-03-08,SPY,101.42330169677734,2011-03
2011-03-09,SPY,101.2779769897461,2011-03
2011-03-10,SPY,99.40373992919922,2011-03
2011-03-11,SPY,100.0922393798828,2011-03
2011-03-14,SPY,99.48787689208984,2011-03
2011-03-15,SPY,98.3480453491211,2011-03
2011-03-16,SPY,96.52733612060548,2011-03
2011-03-17,SPY,97.8048858642578,2011-03
2011-03-18,SPY,98.16062927246094,2011-03
2011-03-21,SPY,99.6819076538086,2011-03
2011-03-22,SPY,99.33615112304688,2011-03
2011-03-23,SPY,99.62039947509766,2011-03
2011-03-24,SPY,100.5731201171875,2011-03
2011-03-25,SPY,100.88044738769533,2011-03
2011-03-28,SPY,100.63459777832033,2011-03
2011-03-29,SPY,101.31073760986328,2011-03
2011-03-30,SPY,102.00990295410156,2011-03
2011-03-31,SPY,101.87159729003906,2011-03
2011-04-01,SPY,102.30184173583984,2011-04
2011-04-04,SPY,102.38638305664062,2011-04
2011-04-05,SPY,102.37100219726562,2011-04
2011-04-06,SPY,102.69371795654295,2011-04
2011-04-07,SPY,102.43248748779295,2011-04
2011-04-08,SPY,102.07901763916016,2011-04
2011-04-11,SPY,101.77172088623048,2011-04
2011-04-12,SPY,101.01109313964844,2011-04
2011-04-13,SPY,101.0033950805664,2011-04
2011-04-14,SPY,101.0802001953125,2011-04
2011-04-15,SPY,101.44901275634766,2011-04
2011-04-18,SPY,100.31192779541016,2011-04
2011-04-19,SPY,100.8881607055664,2011-04
2011-04-20,SPY,102.26343536376952,2011-04
2011-04-21,SPY,102.78590393066406,2011-04
2011-04-25,SPY,102.6783447265625,2011-04
2011-04-26,SPY,103.56190490722656,2011-04
2011-04-27,SPY,104.23802185058594,2011-04
2011-04-28,SPY,104.57610321044922,2011-04
2011-04-29,SPY,104.82195281982422,2011-04
2011-05-02,SPY,104.66058349609376,2011-05
2011-05-03,SPY,104.28410339355467,2011-05
2011-05-04,SPY,103.5926513671875,2011-05
2011-05-05,SPY,102.65525817871094,2011-05
2011-05-06,SPY,103.10857391357422,2011-05
2011-05-09,SPY,103.50813293457033,2011-05
2011-05-10,SPY,104.3917007446289,2011-05
2011-05-11,SPY,103.2930145263672,2011-05
2011-05-12,SPY,103.7847137451172,2011-05
2011-05-13,SPY,102.98563385009766,2011-05
2011-05-16,SPY,102.33260345458984,2011-05
2011-05-17,SPY,102.31723022460938,2011-05
2011-05-18,SPY,103.23152160644533,2011-05
2011-05-19,SPY,103.47740173339844,2011-05
2011-05-20,SPY,102.65525817871094,2011-05
2011-05-23,SPY,101.46439361572266,2011-05
2011-05-24,SPY,101.3798828125,2011-05
2011-05-25,SPY,101.71792602539062,2011-05
2011-05-26,SPY,102.18661499023438,2011-05
2011-05-27,SPY,102.57846069335938,2011-05
2011-05-31,SPY,103.64640808105467,2011-05
2011-06-01,SPY,101.31838989257812,2011-06
2011-06-02,SPY,101.2108383178711,2011-06
2011-06-03,SPY,100.20435333251952,2011-06
2011-06-06,SPY,99.14405059814452,2011-06
2011-06-07,SPY,99.0826187133789,2011-06
2011-06-08,SPY,98.66771697998048,2011-06
2011-06-09,SPY,99.4206771850586,2011-06
2011-06-10,SPY,98.03768920898438,2011-06
2011-06-13,SPY,98.11449432373048,2011-06
2011-06-14,SPY,99.3591766357422,2011-06
2011-06-15,SPY,97.59204864501952,2011-06
2011-06-16,SPY,97.80718994140624,2011-06
2011-06-17,SPY,98.09904479980467,2011-06
2011-06-20,SPY,98.60093688964844,2011-06
2011-06-21,SPY,99.95215606689452,2011-06
2011-06-22,SPY,99.34990692138672,2011-06
2011-06-23,SPY,99.0642318725586,2011-06
2011-06-24,SPY,97.91374206542967,2011-06
2011-06-27,SPY,98.78624725341795,2011-06
2011-06-28,SPY,100.07566833496094,2011-06
2011-06-29,SPY,100.93277740478516,2011-06
2011-06-30,SPY,101.8979263305664,2011-06
2011-07-01,SPY,103.40357971191406,2011-07
2011-07-05,SPY,103.31867980957033,2011-07
2011-07-06,SPY,103.44220733642578,2011-07
2011-07-07,SPY,104.51545715332033,2011-07
2011-07-08,SPY,103.77420043945312,2011-07
2011-07-11,SPY,101.8979263305664,2011-07
2011-07-12,SPY,101.45780181884766,2011-07
2011-07-13,SPY,101.7975616455078,2011-07
2011-07-14,SPY,101.09490966796876,2011-07
2011-07-15,SPY,101.68171691894533,2011-07
2011-07-18,SPY,100.84784698486328,2011-07
2011-07-19,SPY,102.48474884033205,2011-07
2011-07-20,SPY,102.4229965209961,2011-07
2011-07-21,SPY,103.8437271118164,2011-07
2011-07-22,SPY,103.91314697265624,2011-07
2011-07-25,SPY,103.3340835571289,2011-07
2011-07-26,SPY,102.94802856445312,2011-07
2011-07-27,SPY,100.84014892578124,2011-07
2011-07-28,SPY,100.54669189453124,2011-07
2011-07-29,SPY,99.8594970703125,2011-07
2011-08-01,SPY,99.4348602294922,2011-08
2011-08-02,SPY,96.89452362060548,2011-08
2011-08-03,SPY,97.41960144042967,2011-08
2011-08-04,SPY,92.85629272460938,2011-08
2011-08-05,SPY,92.71729278564452,2011-08
2011-08-08,SPY,86.67926788330078,2011-08
2011-08-09,SPY,90.70980072021484,2011-08
2011-08-10,SPY,86.70243835449219,2011-08
2011-08-11,SPY,90.5939483642578,2011-08
2011-08-12,SPY,91.20394134521484,2011-08
2011-08-15,SPY,93.13426971435548,2011-08
2011-08-16,SPY,92.3389892578125,2011-08
2011-08-17,SPY,92.4007568359375,2011-08
2011-08-18,SPY,88.41655731201172,2011-08
2011-08-19,SPY,86.9726791381836,2011-08
2011-08-22,SPY,87.04216766357422,2011-08
2011-08-23,SPY,89.9067611694336,2011-08
2011-08-24,SPY,91.17301940917967,2011-08
2011-08-25,SPY,89.78321075439453,2011-08
2011-08-26,SPY,91.08814239501952,2011-08
2011-08-29,SPY,93.70563507080078,2011-08
2011-08-30,SPY,93.95271301269533,2011-08
2011-08-31,SPY,94.3696746826172,2011-08
2011-09-01,SPY,93.38135528564452,2011-09
2011-09-02,SPY,90.99547576904295,2011-09
2011-09-06,SPY,90.33142852783205,2011-09
2011-09-07,SPY,92.8794403076172,2011-09
2011-09-08,SPY,91.91429901123048,2011-09
2011-09-09,SPY,89.5052490234375,2011-09
2011-09-12,SPY,90.08434295654295,2011-09
2011-09-13,SPY,90.91053009033205,2011-09
2011-09-14,SPY,92.16911315917967,2011-09
2011-09-15,SPY,93.75968170166016,2011-09
2011-09-16,SPY,94.31461334228516,2011-09
2011-09-19,SPY,93.3755111694336,2011-09
2011-09-20,SPY,93.26683807373048,2011-09
2011-09-21,SPY,90.51937103271484,2011-09
2011-09-22,SPY,87.59336853027344,2011-09
2011-09-23,SPY,88.12116241455078,2011-09
2011-09-26,SPY,90.2166748046875,2011-09
2011-09-27,SPY,91.22564697265624,2011-09
2011-09-28,SPY,89.36296081542969,2011-09
2011-09-29,SPY,90.06920623779297,2011-09
2011-09-30,SPY,87.81846618652344,2011-09
2011-10-03,SPY,85.3193130493164,2011-10
2011-10-04,SPY,87.18975830078125,2011-10
2011-10-05,SPY,88.80413818359375,2011-10
2011-10-06,SPY,90.4106903076172,2011-10
2011-10-07,SPY,89.80533599853516,2011-10
2011-10-10,SPY,92.8089599609375,2011-10
2011-10-11,SPY,92.9020767211914,2011-10
2011-10-12,SPY,93.71698760986328,2011-10
2011-10-13,SPY,93.53073120117188,2011-10
2011-10-14,SPY,95.12953186035156,2011-10
2011-10-17,SPY,93.31341552734376,2011-10
2011-10-18,SPY,95.13729858398438,2011-10
2011-10-19,SPY,94.01193237304688,2011-10
2011-10-20,SPY,94.42324829101562,2011-10
2011-10-21,SPY,96.2161102294922,2011-10
2011-10-24,SPY,97.39581298828124,2011-10
2011-10-25,SPY,95.50209045410156,2011-10
2011-10-26,SPY,96.47223663330078,2011-10
2011-10-27,SPY,99.83285522460938,2011-10
2011-10-28,SPY,99.80957794189452,2011-10
2011-10-31,SPY,97.40360260009766,2011-10
2011-11-01,SPY,94.68714904785156,2011-11
2011-11-02,SPY,96.23165130615234,2011-11
2011-11-03,SPY,97.98566436767578,2011-11
2011-11-04,SPY,97.38806915283205,2011-11
2011-11-07,SPY,97.9934539794922,2011-11
2011-11-08,SPY,99.2507781982422,2011-11
2011-11-09,SPY,95.58746337890624,2011-11
2011-11-10,SPY,96.4877471923828,2011-11
2011-11-11,SPY,98.30391693115234,2011-11
2011-11-14,SPY,97.37252807617188,2011-11
2011-11-15,SPY,97.8537368774414,2011-11
2011-11-16,SPY,96.3014907836914,2011-11
2011-11-17,SPY,94.77252960205078,2011-11
2011-11-18,SPY,94.67162322998048,2011-11
2011-11-21,SPY,92.87100982666016,2011-11
2011-11-22,SPY,92.50623321533205,2011-11
2011-11-23,SPY,90.4650421142578,2011-11
2011-11-25,SPY,90.29427337646484,2011-11
2011-11-28,SPY,92.90979766845705,2011-11
2011-11-29,SPY,93.1737289428711,2011-11
2011-11-30,SPY,97.00778198242188,2011-11
2011-12-01,SPY,96.9922332763672,2011-12
2011-12-02,SPY,96.90685272216795,2011-12
2011-12-05,SPY,97.96239471435548,2011-12
2011-12-06,SPY,97.9934539794922,2011-12
2011-12-07,SPY,98.35820770263672,2011-12
2011-12-08,SPY,96.20061492919922,2011-12
2011-12-09,SPY,97.8304443359375,2011-12
2011-12-12,SPY,96.40242004394533,2011-12
2011-12-13,SPY,95.50209045410156,2011-12
2011-12-14,SPY,94.48536682128906,2011-12
2011-12-15,SPY,94.8268585205078,2011-12
2011-12-16,SPY,94.96744537353516,2011-12
2011-12-19,SPY,93.95209503173828,2011-12
2011-12-20,SPY,96.79508209228516,2011-12
2011-12-21,SPY,96.98255157470705,2011-12
2011-12-22,SPY,97.84170532226562,2011-12
2011-12-23,SPY,98.71647644042967,2011-12
2011-12-27,SPY,98.7945556640625,2011-12
2011-12-28,SPY,97.4980239868164,2011-12
2011-12-29,SPY,98.50557708740234,2011-12
2011-12-30,SPY,98.02129364013672,2011-12
2012-01-03,SPY,99.58340454101562,2012-01
2012-01-04,SPY,99.73963165283205,2012-01
2012-01-05,SPY,100.00520324707033,2012-01
2012-01-06,SPY,99.7474594116211,2012-01
2012-01-09,SPY,99.98958587646484,2012-01
2012-01-10,SPY,100.85650634765624,2012-01
2012-01-11,SPY,100.91120147705078,2012-01
2012-01-12,SPY,101.15333557128906,2012-01
2012-01-13,SPY,100.63001251220705,2012-01
2012-01-17,SPY,101.02054595947266,2012-01
2012-01-18,SPY,102.137451171875,2012-01
2012-01-19,SPY,102.6763916015625,2012-01
2012-01-20,SPY,103.05909729003906,2012-01
2012-01-23,SPY,102.7935028076172,2012-01
2012-01-24,SPY,102.6763916015625,2012-01
2012-01-25,SPY,103.53553009033205,2012-01
2012-01-26,SPY,103.0044174194336,2012-01
2012-01-27,SPY,102.9575424194336,2012-01
2012-01-30,SPY,102.6060791015625,2012-01
2012-01-31,SPY,102.56700897216795,2012-01
2012-02-01,SPY,103.46525573730467,2012-02
2012-02-02,SPY,103.62922668457033,2012-02
2012-02-03,SPY,105.08199310302734,2012-02
2012-02-06,SPY,105.01171112060548,2012-02
2012-02-07,SPY,105.27722930908205,2012-02
2012-02-08,SPY,105.58967590332033,2012-02
2012-02-09,SPY,105.72245025634766,2012-02
2012-02-10,SPY,104.94139862060548,2012-02
2012-02-13,SPY,105.72245025634766,2012-02
2012-02-14,SPY,105.58967590332033,2012-02
2012-02-15,SPY,105.09762573242188,2012-02
2012-02-16,SPY,106.26138305664062,2012-02
2012-02-17,SPY,106.54256439208984,2012-02
2012-02-21,SPY,106.5894012451172,2012-02
2012-02-22,SPY,106.24573516845705,2012-02
2012-02-23,SPY,106.7143783569336,2012-02
2012-02-24,SPY,106.94866943359376,2012-02
2012-02-27,SPY,107.12836456298828,2012-02
2012-02-28,SPY,107.44074249267578,2012-02
2012-02-29,SPY,107.01901245117188,2012-02
2012-03-01,SPY,107.57350158691406,2012-03
2012-03-02,SPY,107.24549102783205,2012-03
2012-03-05,SPY,106.80809020996094,2012-03
2012-03-06,SPY,105.24600982666016,2012-03
2012-03-07,SPY,105.9802017211914,2012-03
2012-03-08,SPY,107.03459930419922,2012-03
2012-03-09,SPY,107.44857025146484,2012-03
2012-03-12,SPY,107.45635223388672,2012-03
2012-03-13,SPY,109.39334869384766,2012-03
2012-03-14,SPY,109.27621459960938,2012-03
2012-03-15,SPY,109.90885925292967,2012-03
2012-03-16,SPY,110.06101989746094,2012-03
2012-03-19,SPY,110.49250793457033,2012-03
2012-03-20,SPY,110.17088317871094,2012-03
2012-03-21,SPY,109.990478515625,2012-03
2012-03-22,SPY,109.1981430053711,2012-03
2012-03-23,SPY,109.55113220214844,2012-03
2012-03-26,SPY,111.08871459960938,2012-03
2012-03-27,SPY,110.74351501464844,2012-03
2012-03-28,SPY,110.19440460205078,2012-03
2012-03-29,SPY,110.0061264038086,2012-03
2012-03-30,SPY,110.46110534667967,2012-03
2012-04-02,SPY,111.26912689208984,2012-04
2012-04-03,SPY,110.81413269042967,2012-04
2012-04-04,SPY,109.71591186523438,2012-04
2012-04-05,SPY,109.66097259521484,2012-04
2012-04-09,SPY,108.42935943603516,2012-04
2012-04-10,SPY,106.60940551757812,2012-04
2012-04-11,SPY,107.47228240966795,2012-04
2012-04-12,SPY,108.87649536132812,2012-04
2012-04-13,SPY,107.5821304321289,2012-04
2012-04-16,SPY,107.51153564453124,2012-04
2012-04-17,SPY,109.10399627685548,2012-04
2012-04-18,SPY,108.73529052734376,2012-04
2012-04-19,SPY,108.0371322631836,2012-04
2012-04-20,SPY,108.21754455566406,2012-04
2012-04-23,SPY,107.30756378173828,2012-04
2012-04-24,SPY,107.71548461914062,2012-04
