Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XLC,XLRE,SPY
2010-04-05,12.364716529846191,17.555614471435547,9.908467292785645,23.477941513061523,9.432902336120604,18.25923538208008,8.725781440734863,24.529539108276367,13.758517265319824,,,89.22516632080078
2010-04-06,12.385953903198242,17.555614471435547,10.012194633483888,23.4853572845459,9.440991401672363,18.20077514648437,8.797898292541504,24.51431655883789,13.779065132141112,,,89.43553161621094
2010-04-07,12.30807113647461,17.38176918029785,9.975584983825684,23.35190963745117,9.404597282409668,18.08384895324707,8.711358070373535,24.407737731933597,13.729736328125,,,88.9246597290039
2010-04-08,12.336386680603027,17.443647384643555,10.054902076721191,23.42604255676269,9.420768737792969,18.116331100463867,8.659435272216797,24.31637191772461,13.861281394958496,,,89.23270416259766
2010-04-09,12.35763168334961,17.6292781829834,10.091509819030762,23.55948638916016,9.493552207946776,18.213768005371094,8.722893714904785,24.42295265197754,13.964049339294434,,,89.81869506835938
2010-04-12,12.318689346313477,17.6705322265625,10.13421630859375,23.61137962341309,9.51376724243164,18.2722282409668,8.745970726013184,24.35442924499512,13.964049339294434,,,89.96147918701172
2010-04-13,12.272672653198242,17.6086483001709,10.140318870544434,23.6484432220459,9.542072296142578,18.213768005371094,8.699820518493652,24.377275466918945,14.03803825378418,,,90.029052734375
2010-04-14,12.364716529846191,17.7766056060791,10.40267276763916,23.952394485473636,9.67954444885254,18.23974609375,8.70847225189209,24.293529510498047,14.255903244018556,,,91.0508270263672
2010-04-15,12.364716529846191,17.773666381835938,10.359962463378906,24.182212829589844,9.724013328552246,18.20727157592773,8.705587387084961,24.225017547607425,14.317567825317385,,,91.12599182128906
2010-04-16,12.152321815490724,17.473106384277344,9.981684684753418,23.78929901123047,9.594633102416992,18.12932014465332,8.604628562927246,24.08036231994629,14.128473281860352,,,89.67595672607422
2010-04-19,12.155863761901855,17.496679306030273,10.079306602478027,23.74481773376465,9.614849090576172,18.20077514648437,8.613285064697266,24.27830696105957,14.153138160705566,,,90.01405334472656
2010-04-20,12.194794654846191,17.838485717773438,10.21353244781494,24.01910972595215,9.667410850524902,18.25274085998535,8.722893714904785,24.33159446716309,14.325785636901855,,,90.81795501708984
2010-04-21,12.162940979003906,17.8208065032959,10.152517318725586,24.182212829589844,9.68762493133545,18.25274085998535,8.731550216674805,23.905261993408203,14.391555786132812,,,90.65264892578124
2010-04-22,12.283295631408691,17.86501121520996,10.207433700561523,24.40460777282715,9.71188735961914,18.25274085998535,8.760395050048828,23.63119125366211,14.650534629821776,,,90.92312622070312
2010-04-23,12.393031120300291,18.29520034790039,10.23793601989746,24.552867889404297,9.736149787902832,18.20727157592773,8.82962417602539,23.867191314697266,14.662863731384276,,,91.5166473388672
2010-04-26,12.446125030517578,18.23332023620605,10.079306602478027,24.604761123657227,9.724013328552246,18.168292999267575,8.797898292541504,23.615968704223636,14.77795696258545,,,91.1710433959961
2010-04-27,11.99302577972412,17.673479080200195,9.737634658813477,24.01169776916504,9.53398609161377,17.85000228881836,8.647896766662598,23.341896057128903,14.350451469421388,,,89.01481628417969
2010-04-28,12.13816261291504,17.85321617126465,9.877960205078123,24.182212829589844,9.56229019165039,17.9929141998291,8.73731803894043,23.49415397644043,14.301128387451172,,,89.69096374511719
2010-04-29,12.247894287109377,17.87384605407715,10.10370922088623,24.730791091918945,9.659326553344728,18.05137825012207,8.745970726013184,23.81390380859375,14.61764907836914,,,90.80292510986328
2010-04-30,12.031965255737305,17.65285301208496,9.859662055969238,24.145139694213867,9.457164764404297,17.94744300842285,8.780588150024414,23.509387969970703,14.31345558166504,,,89.26274871826172
2010-05-03,12.02488899230957,17.85321617126465,10.048797607421877,24.62700462341309,9.586548805236816,18.05137825012207,8.893082618713379,23.623579025268555,14.601205825805664,,,90.41973114013672
2010-05-04,11.607182502746582,17.375871658325195,9.774243354797363,23.84860038757324,9.31160831451416,17.869491577148438,8.740204811096191,23.486547470092773,14.17369270324707,,,88.29356384277344
2010-05-05,11.52222728729248,17.101842880249023,9.719330787658691,23.544660568237305,9.271172523498535,17.934457778930664,8.679630279541016,23.562667846679688,13.972271919250488,,,87.76763153076172
2010-05-06,11.14345932006836,16.5184268951416,9.310546875,22.76626205444336,8.992191314697266,17.486249923706055,8.440207481384277,22.9307804107666,13.474872589111328,,,84.85256958007812
2010-05-07,11.019563674926758,16.203144073486328,9.206820487976074,22.262155532836918,8.79407024383545,17.369325637817383,8.394059181213379,22.62625503540039,13.228232383728027,,,83.5903549194336
2010-05-10,11.543463706970217,16.895584106445312,9.719330787658691,23.53724670410156,9.19839096069336,17.875995635986328,8.653665542602539,23.23531150817871,13.918829917907717,,,87.27177429199219
2010-05-11,11.398329734802246,16.783615112304688,9.682720184326172,23.470531463623047,9.137744903564451,17.869491577148438,8.670971870422363,23.18962287902832,13.914718627929688,,,87.02379608154297
2010-05-12,11.635501861572266,17.016393661499023,9.792545318603516,23.98946189880371,9.376299858093262,17.9929141998291,8.743086814880371,23.37995338439941,14.116144180297852,,,88.2409439086914
2010-05-13,11.46204948425293,16.907373428344727,9.615604400634766,23.61880111694336,9.2388277053833,17.882488250732422,8.705587387084961,23.12871551513672,13.79962158203125,,,87.14403533935547
2010-05-14,11.182397842407228,16.57145881652832,9.365458488464355,23.12210464477539,9.060924530029297,17.713598251342773,8.63347339630127,22.816585540771484,13.56942081451416,,,85.56629943847656
2010-05-17,11.182397842407228,16.400564193725586,9.371556282043455,23.06279945373535,9.105403900146484,17.901966094970703,8.642126083374023,22.816585540771484,13.67219066619873,,,85.61136627197266
2010-05-18,10.99124813079834,16.273860931396484,9.10310173034668,22.773679733276367,8.96793270111084,17.79804039001465,8.558475494384766,22.633867263793945,13.417323112487791,,,84.44686889648438
2010-05-19,10.99124813079834,16.088220596313477,9.115302085876465,22.48455619812012,8.899195671081543,17.752573013305664,8.471940040588379,22.5805778503418,13.335105895996094,,,83.96599578857422
2010-05-20,10.492125511169434,15.369270324707031,8.694317817687988,21.50600814819336,8.616164207458496,17.226425170898438,8.218099594116211,21.87254524230957,12.81716537475586,,,80.7955093383789
2010-05-21,10.75053882598877,15.637406349182127,8.999380111694336,21.80994033813477,8.68085765838623,17.2913875579834,8.255600929260254,21.925844192504883,13.043251037597656,,,81.97504425048828
2010-05-24,10.566465377807615,15.28086757659912,8.743125915527344,21.4837646484375,8.640425682067871,17.1679630279541,8.177717208862305,21.87254524230957,12.95281982421875,,,80.9232406616211
2010-05-25,10.74345588684082,15.316226959228516,8.822443962097168,21.468935012817383,8.616164207458496,16.96660041809082,8.134443283081055,21.781206130981445,13.084359169006348,,,81.00586700439453
2010-05-26,10.658502578735352,15.283815383911133,8.761427879333496,21.51341438293457,8.531259536743164,16.856178283691406,8.131563186645508,21.6441650390625,13.043251037597656,,,80.51751708984375
2010-05-27,11.079744338989258,15.932055473327637,9.15801239013672,22.23992156982422,8.82237434387207,17.200450897216797,8.287327766418457,22.08572578430176,13.511870384216309,,,83.21471405029297
2010-05-28,10.885051727294922,15.631508827209473,8.956674575805664,21.943384170532227,8.749591827392578,17.11600112915039,8.295979499816895,21.9791316986084,13.3063383102417,,,82.17039489746094
2010-06-01,10.534607887268066,14.88897705078125,8.767529487609863,21.45411491394043,8.664685249328613,17.077028274536133,8.102716445922852,21.73551750183105,13.104910850524902,,,80.7879867553711
2010-06-02,10.860275268554688,15.53426456451416,9.042089462280272,22.010108947753903,8.858760833740234,17.369325637817383,8.272907257080078,22.20753669738769,13.433765411376951,,,82.89166259765625
2010-06-03,10.72929859161377,15.74347972869873,8.993277549743652,22.1138858795166,8.947711944580078,17.395309448242188,8.359440803527832,22.33694839477539,13.478988647460938,,,83.1771469116211
2010-06-04,10.304513931274414,15.189528465270996,8.633302688598633,21.07602882385254,8.660643577575684,16.934123992919922,8.111371994018555,21.68222999572754,12.95692539215088,,,80.25457000732422
2010-06-07,10.120442390441896,15.056933403015137,8.462464332580566,20.53485679626465,8.535301208496094,16.80421257019043,8.16041088104248,21.651775360107425,12.710282325744627,,,79.25530242919922
2010-06-08,10.350533485412598,15.307390213012695,8.639403343200684,20.74984741210937,8.551473617553711,17.077028274536133,8.267136573791504,21.705066680908203,12.81716537475586,,,80.10430145263672
2010-06-09,10.364696502685549,15.148272514343262,8.54788589477539,20.74984741210937,8.506999969482422,17.04454231262207,8.220983505249023,21.60609245300293,12.833609580993652,,,79.67606353759766
2010-06-10,10.736379623413086,15.908490180969238,8.8285493850708,21.550485610961918,8.713200569152832,17.33685874938965,8.422901153564453,22.0172061920166,13.269336700439451,,,82.00511169433594
2010-06-11,10.856733322143556,16.005727767944336,8.852950096130371,21.624610900878903,8.79002571105957,17.193944931030273,8.428671836853027,22.19991874694824,13.257010459899902,,,82.40331268310547
2010-06-14,10.75053882598877,15.923219680786133,8.816339492797852,21.60238075256348,8.77385425567627,17.2913875579834,8.47770881652832,22.23798942565918,13.294007301330566,,,82.27559661865234
2010-06-15,11.016026496887209,16.388771057128906,9.023783683776855,22.254743576049805,9.004318237304688,17.46676254272461,8.642126083374023,22.618635177612305,13.61052703857422,,,84.14632415771484
2010-06-16,11.001871109008787,16.37698745727539,9.029887199401855,22.19544219970703,9.028575897216797,17.349842071533203,8.696935653686523,22.70238494873047,13.515978813171388,,,84.11627197265625
2010-06-17,10.941690444946287,16.35930633544922,9.01768398284912,22.262155532836918,9.060924530029297,17.505735397338867,8.760395050048828,22.732845306396484,13.433765411376951,,,84.25149536132812
2010-06-18,11.004266738891602,16.46053695678711,9.067208290100098,22.349321365356445,9.060516357421877,17.44162940979004,8.768265724182129,22.61116981506348,13.390460968017578,,,84.34285736083984
2010-06-21,11.071820259094238,16.42502212524414,9.054980278015137,22.38656997680664,8.995596885681152,17.395832061767578,8.707050323486328,22.572927474975582,13.283243179321287,,,84.10128784179688
2010-06-22,10.79804801940918,15.945502281188965,8.91435432434082,21.842735290527344,8.918502807617188,17.20611000061035,8.491341590881348,22.35101127624512,12.986318588256836,,,82.71232604980469
2010-06-23,10.819380760192873,15.824142456054688,8.87155818939209,21.760780334472656,8.902275085449219,17.31732177734375,8.41555404663086,22.259197235107425,12.978073120117188,,,82.4556655883789
2010-06-24,10.545605659484863,15.49262523651123,8.712590217590332,21.38084983825684,8.723742485046387,17.107967376708984,8.36890983581543,22.09850311279297,12.668774604797363,,,81.08930969238281
2010-06-25,10.702049255371094,15.537026405334473,8.95103931427002,21.54474449157715,8.715624809265137,16.931324005126953,8.406807899475098,22.197969436645508,12.705892562866213,,,81.42900848388672
2010-06-28,10.581164360046388,15.326861381530762,8.86544132232666,21.395750045776367,8.731856346130371,17.075252532958984,8.462190628051758,22.15972137451172,12.611042022705078,,,81.17234802246094
2010-06-29,10.190054893493652,14.820703506469728,8.547508239746094,20.568824768066406,8.407254219055176,16.800493240356445,8.290206909179688,21.754173278808597,12.16153049468994,,,78.6661605834961
2010-06-30,10.08695125579834,14.705269813537598,8.44356918334961,20.43473243713379,8.277413368225098,16.682716369628906,8.237740516662598,21.57817649841309,12.013065338134766,,,77.9188232421875
2010-07-01,10.030057907104492,14.651987075805664,8.364089012145996,20.37512969970703,8.244948387145996,16.715435028076172,8.199844360351562,21.3945369720459,12.112041473388672,,,77.57158660888672
2010-07-02,9.973173141479492,14.61646556854248,8.266263961791992,20.1218376159668,8.232779502868652,16.650012969970703,8.208588600158691,21.448095321655277,11.97595500946045,,,77.14883422851562
2010-07-06,9.983838081359863,14.758544921875,8.31517505645752,20.15908432006836,8.313928604125977,16.748149871826172,8.30478572845459,21.55522346496582,11.97595500946045,,,77.65459442138672
2010-07-07,10.38205623626709,15.279501914978027,8.682022094726562,20.85936546325684,8.581727981567383,17.0687198638916,8.561302185058594,21.976076126098636,12.314116477966309,,,80.10041809082031
2010-07-08,10.552715301513672,15.495586395263672,8.749273300170898,21.127559661865234,8.634477615356445,17.323862075805664,8.628345489501953,22.15972137451172,12.42133903503418,,,80.89308166503906
2010-07-09,10.805160522460938,15.575505256652832,8.87155818939209,21.33614921569824,8.679109573364258,17.323862075805664,8.6866455078125,22.213285446166992,12.540934562683104,,,81.4969482421875
2010-07-12,10.662938117980955,15.534062385559082,8.883785247802734,21.224403381347656,8.719683647155762,17.38274383544922,8.715794563293457,22.17502212524414,12.55742359161377,,,81.54977416992188
2010-07-13,10.950935363769531,15.720545768737791,9.10389232635498,21.59688949584961,8.845468521118164,17.53976058959961,8.744949340820312,22.34335708618164,12.870848655700684,,,82.78025817871094
2010-07-14,10.915377616882324,15.70278549194336,9.036639213562012,21.64159393310547,8.89822006225586,17.546302795410156,8.7478609085083,22.34335708618164,12.788368225097656,,,82.7727279663086
2010-07-15,10.904711723327637,15.685025215148926,9.01829433441162,21.6341495513916,8.926621437072754,17.598634719848633,8.806161880493164,22.412227630615234,12.829608917236328,,,82.79537200927734
2010-07-16,10.606049537658691,15.312068939208984,8.6392183303833,20.911521911621094,8.67099380493164,17.350034713745117,8.654583930969238,21.945470809936523,12.380097389221191,,,80.51560974121094
2010-07-19,10.61672019958496,15.40973949432373,8.633109092712402,21.030710220336918,8.756199836730957,17.38274383544922,8.78866958618164,22.04493904113769,12.4996919631958,,,80.99118041992188
2010-07-20,10.936712265014648,15.76198387145996,8.724818229675293,21.358495712280277,8.813009262084961,17.59209442138672,8.867378234863281,21.983718872070312,12.677020072937012,,,81.8895263671875
2010-07-21,10.901159286499023,15.504467010498049,8.584193229675293,21.30635643005371,8.707509994506836,17.40237045288086,8.730371475219727,21.62409019470215,12.450203895568848,,,80.82511901855469
2010-07-22,11.135820388793944,15.84782600402832,8.834870338439941,21.961933135986328,8.942852020263672,17.598634719848633,8.87028980255127,21.76181983947754,12.825483322143556,,,82.62928009033203
2010-07-23,11.381147384643556,15.918862342834473,8.90212631225586,22.40146827697754,9.003713607788086,17.7622013092041,8.88486385345459,21.754173278808597,13.011065483093262,,,83.346435546875
2010-07-26,11.44870376586914,16.057979583740234,9.024409294128418,22.766508102416992,9.060516357421877,17.853782653808594,8.948991775512695,22.06788825988769,13.204888343811035,,,84.21452331542969
2010-07-27,11.356260299682615,15.981023788452148,9.048863410949709,22.610057830810547,9.084863662719728,17.919206619262695,9.08016872406006,22.09084701538086,13.035805702209473,,,84.20697784423828
2010-07-28,11.320703506469728,15.945502281188965,8.969382286071777,22.55047035217285,9.011832237243652,17.821069717407227,9.03644561767578,21.79243469238281,12.94508171081543,,,83.66349029541016
2010-07-29,11.310039520263672,15.969179153442385,8.99995231628418,22.47596740722656,8.930679321289062,17.605182647705078,8.89652156829834,21.777124404907227,12.879097938537598,,,83.25582885742188
2010-07-30,11.381147384643556,15.936619758605955,8.993837356567383,22.565364837646484,8.894159317016602,17.650978088378906,8.852799415588379,21.861297607421875,12.965703010559082,,,83.24072265625
2010-08-02,11.68692398071289,16.49310302734375,9.22005844116211,23.012348175048828,9.080808639526367,17.853782653808594,9.03644561767578,22.27449989318848,13.242008209228516,,,85.12040710449219
2010-08-03,11.473592758178713,16.487186431884766,9.116119384765623,22.89315223693848,9.03211498260498,17.696775436401367,8.992719650268555,22.458141326904297,13.03992748260498,,,84.71275329589844
2010-08-04,11.580257415771484,16.61446762084961,9.152803421020508,23.09429359436035,9.105154037475586,17.7622013092041,9.030614852905272,22.68003463745117,13.258500099182127,,,85.2789306640625
2010-08-05,11.605148315429688,16.667749404907227,9.116119384765623,23.109203338623047,9.064574241638184,17.68368911743164,9.016040802001951,22.687686920166016,13.299742698669434,,,85.18832397460938
2010-08-06,11.551815032958984,16.46942138671875,9.036639213562012,22.982555389404297,9.04023551940918,17.722936630249023,9.033530235290527,22.733606338500977,13.209012031555176,,,84.84109497070312
2010-08-09,11.622923851013184,16.537504196166992,9.085548400878906,23.10175132751465,9.10109519958496,17.814531326293945,9.065591812133787,22.79481506347656,13.336858749389648,,,85.29399108886719
2010-08-10,11.49848175048828,16.401342391967773,9.006071090698242,22.94530487060547,9.007772445678713,17.853782653808594,9.11806297302246,22.848388671875,13.221385955810549,,,84.83351135253906
2010-08-11,11.110928535461426,15.912938117980955,8.688130378723145,22.088571548461918,8.792719841003418,17.55938720703125,8.934419631958008,22.259197235107425,12.874977111816406,,,82.50849914550781
2010-08-12,11.182042121887209,15.818218231201172,8.626992225646973,21.932132720947266,8.67099380493164,17.53976058959961,8.916929244995117,22.35101127624512,12.825483322143556,,,82.00273132324219
2010-08-13,11.128710746765137,15.791581153869627,8.60253620147705,21.90233421325684,8.630415916442871,17.53321075439453,8.948991775512695,22.266845703125,12.681147575378418,,,81.76116180419922
2010-08-16,11.178488731384276,15.78862762451172,8.578080177307129,21.857635498046875,8.646645545959473,17.51358985900879,8.948991775512695,22.15206527709961,12.677020072937012,,,81.7234115600586
